mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g
MIX_3913,1.200000,0.100000,0.400000,0.040000,1.400000,108.000000,12.000000,100.000000,161.274667,16.166667,397.441333
MIX_3914,1.200000,0.100000,0.400000,0.040000,1.700000,108.000000,12.000000,100.000000,196.650667,17.666667,434.317333
MIX_3915,1.200000,0.100000,0.400000,0.040000,2.000000,108.000000,12.000000,100.000000,232.026667,19.166667,471.193333
MIX_3916,1.200000,0.100000,0.400000,0.050000,1.100000,108.000000,12.000000,100.000000,124.293053,18.526316,362.819368
MIX_3917,1.200000,0.100000,0.400000,0.050000,1.400000,108.000000,12.000000,100.000000,159.504842,20.421053,399.925895
MIX_3918,1.200000,0.100000,0.400000,0.050000,1.700000,108.000000,12.000000,100.000000,194.716632,22.315789,437.032421
MIX_3919,1.200000,0.100000,0.400000,0.050000,2.000000,108.000000,12.000000,100.000000,229.928421,24.210526,474.138947
MIX_3920,1.200000,0.200000,0.000000,0.020000,1.100000,96.000000,24.000000,100.000000,129.011592,7.183673,356.195265
MIX_3921,1.200000,0.200000,0.000000,0.020000,1.400000,96.000000,24.000000,100.000000,164.705959,7.918367,392.624327
MIX_3922,1.200000,0.200000,0.000000,0.020000,1.700000,96.000000,24.000000,100.000000,200.400327,8.653061,429.053388
MIX_3923,1.200000,0.200000,0.000000,0.020000,2.000000,96.000000,24.000000,100.000000,236.094694,9.387755,465.482449
MIX_3924,1.200000,0.200000,0.000000,0.030000,1.100000,96.000000,24.000000,100.000000,127.471175,10.886598,358.357773
MIX_3925,1.200000,0.200000,0.000000,0.030000,1.400000,96.000000,24.000000,100.000000,163.008000,12.000000,395.008000
MIX_3926,1.200000,0.200000,0.000000,0.030000,1.700000,96.000000,24.000000,100.000000,198.544825,13.113402,431.658227
MIX_3927,1.200000,0.200000,0.000000,0.030000,2.000000,96.000000,24.000000,100.000000,234.081649,14.226804,468.308454
MIX_3928,1.200000,0.200000,0.000000,0.040000,1.100000,96.000000,24.000000,100.000000,125.898667,14.666667,360.565333
MIX_3929,1.200000,0.200000,0.000000,0.040000,1.400000,96.000000,24.000000,100.000000,161.274667,16.166667,397.441333
MIX_3930,1.200000,0.200000,0.000000,0.040000,1.700000,96.000000,24.000000,100.000000,196.650667,17.666667,434.317333
MIX_3931,1.200000,0.200000,0.000000,0.040000,2.000000,96.000000,24.000000,100.000000,232.026667,19.166667,471.193333
MIX_3932,1.200000,0.200000,0.000000,0.050000,1.100000,96.000000,24.000000,100.000000,124.293053,18.526316,362.819368
MIX_3933,1.200000,0.200000,0.000000,0.050000,1.400000,96.000000,24.000000,100.000000,159.504842,20.421053,399.925895
MIX_3934,1.200000,0.200000,0.000000,0.050000,1.700000,96.000000,24.000000,100.000000,194.716632,22.315789,437.032421
MIX_3935,1.200000,0.200000,0.000000,0.050000,2.000000,96.000000,24.000000,100.000000,229.928421,24.210526,474.138947
MIX_3936,1.200000,0.200000,0.150000,0.020000,1.100000,96.000000,24.000000,100.000000,129.011592,7.183673,356.195265
MIX_3937,1.200000,0.200000,0.150000,0.020000,1.400000,96.000000,24.000000,100.000000,164.705959,7.918367,392.624327
MIX_3938,1.200000,0.200000,0.150000,0.020000,1.700000,96.000000,24.000000,100.000000,200.400327,8.653061,429.053388
MIX_3939,1.200000,0.200000,0.150000,0.020000,2.000000,96.000000,24.000000,100.000000,236.094694,9.387755,465.482449
MIX_3940,1.200000,0.200000,0.150000,0.030000,1.100000,96.000000,24.000000,100.000000,127.471175,10.886598,358.357773
MIX_3941,1.200000,0.200000,0.150000,0.030000,1.400000,96.000000,24.000000,100.000000,163.008000,12.000000,395.008000
MIX_3942,1.200000,0.200000,0.150000,0.030000,1.700000,96.000000,24.000000,100.000000,198.544825,13.113402,431.658227
MIX_3943,1.200000,0.200000,0.150000,0.030000,2.000000,96.000000,24.000000,100.000000,234.081649,14.226804,468.308454
MIX_3944,1.200000,0.200000,0.150000,0.040000,1.100000,96.000000,24.000000,100.000000,125.898667,14.666667,360.565333
MIX_3945,1.200000,0.200000,0.150000,0.040000,1.400000,96.000000,24.000000,100.000000,161.274667,16.166667,397.441333
MIX_3946,1.200000,0.200000,0.150000,0.040000,1.700000,96.000000,24.000000,100.000000,196.650667,17.666667,434.317333
MIX_3947,1.200000,0.200000,0.150000,0.040000,2.000000,96.000000,24.000000,100.000000,232.026667,19.166667,471.193333
MIX_3948,1.200000,0.200000,0.150000,0.050000,1.100000,96.000000,24.000000,100.000000,124.293053,18.526316,362.819368
MIX_3949,1.200000,0.200000,0.150000,0.050000,1.400000,96.000000,24.000000,100.000000,159.504842,20.421053,399.925895
MIX_3950,1.200000,0.200000,0.150000,0.050000,1.700000,96.000000,24.000000,100.000000,194.716632,22.315789,437.032421
MIX_3951,1.200000,0.200000,0.150000,0.050000,2.000000,96.000000,24.000000,100.000000,229.928421,24.210526,474.138947
MIX_3952,1.200000,0.200000,0.200000,0.020000,1.100000,96.000000,24.000000,100.000000,129.011592,7.183673,356.195265
MIX_3953,1.200000,0.200000,0.200000,0.020000,1.400000,96.000000,24.000000,100.000000,164.705959,7.918367,392.624327
MIX_3954,1.200000,0.200000,0.200000,0.020000,1.700000,96.000000,24.000000,100.000000,200.400327,8.653061,429.053388
MIX_3955,1.200000,0.200000,0.200000,0.020000,2.000000,96.000000,24.000000,100.000000,236.094694,9.387755,465.482449
MIX_3956,1.200000,0.200000,0.200000,0.030000,1.100000,96.000000,24.000000,100.000000,127.471175,10.886598,358.357773
MIX_3957,1.200000,0.200000,0.200000,0.030000,1.400000,96.000000,24.000000,100.000000,163.008000,12.000000,395.008000
MIX_3958,1.200000,0.200000,0.200000,0.030000,1.700000,96.000000,24.000000,100.000000,198.544825,13.113402,431.658227
MIX_3959,1.200000,0.200000,0.200000,0.030000,2.000000,96.000000,24.000000,100.000000,234.081649,14.226804,468.308454
MIX_3960,1.200000,0.200000,0.200000,0.040000,1.100000,96.000000,24.000000,100.000000,125.898667,14.666667,360.565333
MIX_3961,1.200000,0.200000,0.200000,0.040000,1.400000,96.000000,24.000000,100.000000,161.274667,16.166667,397.441333
MIX_3962,1.200000,0.200000,0.200000,0.040000,1.700000,96.000000,24.000000,100.000000,196.650667,17.666667,434.317333
MIX_3963,1.200000,0.200000,0.200000,0.040000,2.000000,96.000000,24.000000,100.000000,232.026667,19.166667,471.193333
MIX_3964,1.200000,0.200000,0.200000,0.050000,1.100000,96.000000,24.000000,100.000000,124.293053,18.526316,362.819368
MIX_3965,1.200000,0.200000,0.200000,0.050000,1.400000,96.000000,24.000000,100.000000,159.504842,20.421053,399.925895
MIX_3966,1.200000,0.200000,0.200000,0.050000,1.700000,96.000000,24.000000,100.000000,194.716632,22.315789,437.032421
MIX_3967,1.200000,0.200000,0.200000,0.050000,2.000000,96.000000,24.000000,100.000000,229.928421,24.210526,474.138947
MIX_3968,1.200000,0.200000,0.250000,0.020000,1.100000,96.000000,24.000000,100.000000,129.011592,7.183673,356.195265
MIX_3969,1.200000,0.200000,0.250000,0.020000,1.400000,96.000000,24.000000,100.000000,164.705959,7.918367,392.624327
MIX_3970,1.200000,0.200000,0.250000,0.020000,1.700000,96.000000,24.000000,100.000000,200.400327,8.653061,429.053388
MIX_3971,1.200000,0.200000,0.250000,0.020000,2.000000,96.000000,24.000000,100.000000,236.094694,9.387755,465.482449
MIX_3972,1.200000,0.200000,0.250000,0.030000,1.100000,96.000000,24.000000,100.000000,127.471175,10.886598,358.357773
MIX_3973,1.200000,0.200000,0.250000,0.030000,1.400000,96.000000,24.000000,100.000000,163.008000,12.000000,395.008000
MIX_3974,1.200000,0.200000,0.250000,0.030000,1.700000,96.000000,24.000000,100.000000,198.544825,13.113402,431.658227
MIX_3975,1.200000,0.200000,0.250000,0.030000,2.000000,96.000000,24.000000,100.000000,234.081649,14.226804,468.308454
MIX_3976,1.200000,0.200000,0.250000,0.040000,1.100000,96.000000,24.000000,100.000000,125.898667,14.666667,360.565333
MIX_3977,1.200000,0.200000,0.250000,0.040000,1.400000,96.000000,24.000000,100.000000,161.274667,16.166667,397.441333
MIX_3978,1.200000,0.200000,0.250000,0.040000,1.700000,96.000000,24.000000,100.000000,196.650667,17.666667,434.317333
MIX_3979,1.200000,0.200000,0.250000,0.040000,2.000000,96.000000,24.000000,100.000000,232.026667,19.166667,471.193333
MIX_3980,1.200000,0.200000,0.250000,0.050000,1.100000,96.000000,24.000000,100.000000,124.293053,18.526316,362.819368
MIX_3981,1.200000,0.200000,0.250000,0.050000,1.400000,96.000000,24.000000,100.000000,159.504842,20.421053,399.925895
MIX_3982,1.200000,0.200000,0.250000,0.050000,1.700000,96.000000,24.000000,100.000000,194.716632,22.315789,437.032421
MIX_3983,1.200000,0.200000,0.250000,0.050000,2.000000,96.000000,24.000000,100.000000,229.928421,24.210526,474.138947
MIX_3984,1.200000,0.200000,0.300000,0.020000,1.100000,96.000000,24.000000,100.000000,129.011592,7.183673,356.195265
MIX_3985,1.200000,0.200000,0.300000,0.020000,1.400000,96.000000,24.000000,100.000000,164.705959,7.918367,392.624327
MIX_3986,1.200000,0.200000,0.300000,0.020000,1.700000,96.000000,24.000000,100.000000,200.400327,8.653061,429.053388
MIX_3987,1.200000,0.200000,0.300000,0.020000,2.000000,96.000000,24.000000,100.000000,236.094694,9.387755,465.482449
MIX_3988,1.200000,0.200000,0.300000,0.030000,1.100000,96.000000,24.000000,100.000000,127.471175,10.886598,358.357773
MIX_3989,1.200000,0.200000,0.300000,0.030000,1.400000,96.000000,24.000000,100.000000,163.008000,12.000000,395.008000
MIX_3990,1.200000,0.200000,0.300000,0.030000,1.700000,96.000000,24.000000,100.000000,198.544825,13.113402,431.658227
MIX_3991,1.200000,0.200000,0.300000,0.030000,2.000000,96.000000,24.000000,100.000000,234.081649,14.226804,468.308454
MIX_3992,1.200000,0.200000,0.300000,0.040000,1.100000,96.000000,24.000000,100.000000,125.898667,14.666667,360.565333
MIX_3993,1.200000,0.200000,0.300000,0.040000,1.400000,96.000000,24.000000,100.000000,161.274667,16.166667,397.441333
MIX_3994,1.200000,0.200000,0.300000,0.040000,1.700000,96.000000,24.000000,100.000000,196.650667,17.666667,434.317333
MIX_3995,1.200000,0.200000,0.300000,0.040000,2.000000,96.000000,24.000000,100.000000,232.026667,19.166667,471.193333
MIX_3996,1.200000,0.200000,0.300000,0.050000,1.100000,96.000000,24.000000,100.000000,124.293053,18.526316,362.819368
MIX_3997,1.200000,0.200000,0.300000,0.050000,1.400000,96.000000,24.000000,100.000000,159.504842,20.421053,399.925895
MIX_3998,1.200000,0.200000,0.300000,0.050000,1.700000,96.000000,24.000000,100.000000,194.716632,22.315789,437.032421
MIX_3999,1.200000,0.200000,0.300000,0.050000,2.000000,96.000000,24.000000,100.000000,229.928421,24.210526,474.138947
MIX_4000,1.200000,0.200000,0.350000,0.020000,1.100000,96.000000,24.000000,100.000000,129.011592,7.183673,356.195265
MIX_4001,1.200000,0.200000,0.350000,0.020000,1.400000,96.000000,24.000000,100.000000,164.705959,7.918367,392.624327
MIX_4002,1.200000,0.200000,0.350000,0.020000,1.700000,96.000000,24.000000,100.000000,200.400327,8.653061,429.053388
MIX_4003,1.200000,0.200000,0.350000,0.020000,2.000000,96.000000,24.000000,100.000000,236.094694,9.387755,465.482449
MIX_4004,1.200000,0.200000,0.350000,0.030000,1.100000,96.000000,24.000000,100.000000,127.471175,10.886598,358.357773
MIX_4005,1.200000,0.200000,0.350000,0.030000,1.400000,96.000000,24.000000,100.000000,163.008000,12.000000,395.008000
MIX_4006,1.200000,0.200000,0.350000,0.030000,1.700000,96.000000,24.000000,100.000000,198.544825,13.113402,431.658227
MIX_4007,1.200000,0.200000,0.350000,0.030000,2.000000,96.000000,24.000000,100.000000,234.081649,14.226804,468.308454
MIX_4008,1.200000,0.200000,0.350000,0.040000,1.100000,96.000000,24.000000,100.000000,125.898667,14.666667,360.565333
MIX_4009,1.200000,0.200000,0.350000,0.040000,1.400000,96.000000,24.000000,100.000000,161.274667,16.166667,397.441333
MIX_4010,1.200000,0.200000,0.350000,0.040000,1.700000,96.000000,24.000000,100.000000,196.650667,17.666667,434.317333
MIX_4011,1.200000,0.200000,0.350000,0.040000,2.000000,96.000000,24.000000,100.000000,232.026667,19.166667,471.193333
MIX_4012,1.200000,0.200000,0.350000,0.050000,1.100000,96.000000,24.000000,100.000000,124.293053,18.526316,362.819368
MIX_4013,1.200000,0.200000,0.350000,0.050000,1.400000,96.000000,24.000000,100.000000,159.504842,20.421053,399.925895
MIX_4014,1.200000,0.200000,0.350000,0.050000,1.700000,96.000000,24.000000,100.000000,194.716632,22.315789,437.032421
MIX_4015,1.200000,0.200000,0.350000,0.050000,2.000000,96.000000,24.000000,100.000000,229.928421,24.210526,474.138947
MIX_4016,1.200000,0.200000,0.400000,0.020000,1.100000,96.000000,24.000000,100.000000,129.011592,7.183673,356.195265
MIX_4017,1.200000,0.200000,0.400000,0.020000,1.400000,96.000000,24.000000,100.000000,164.705959,7.918367,392.624327
MIX_4018,1.200000,0.200000,0.400000,0.020000,1.700000,96.000000,24.000000,100.000000,200.400327,8.653061,429.053388
MIX_4019,1.200000,0.200000,0.400000,0.020000,2.000000,96.000000,24.000000,100.000000,236.094694,9.387755,465.482449
MIX_4020,1.200000,0.200000,0.400000,0.030000,1.100000,96.000000,24.000000,100.000000,127.471175,10.886598,358.357773
MIX_4021,1.200000,0.200000,0.400000,0.030000,1.400000,96.000000,24.000000,100.000000,163.008000,12.000000,395.008000
MIX_4022,1.200000,0.200000,0.400000,0.030000,1.700000,96.000000,24.000000,100.000000,198.544825,13.113402,431.658227
MIX_4023,1.200000,0.200000,0.400000,0.030000,2.000000,96.000000,24.000000,100.000000,234.081649,14.226804,468.308454
MIX_4024,1.200000,0.200000,0.400000,0.040000,1.100000,96.000000,24.000000,100.000000,125.898667,14.666667,360.565333
MIX_4025,1.200000,0.200000,0.400000,0.040000,1.400000,96.000000,24.000000,100.000000,161.274667,16.166667,397.441333
MIX_4026,1.200000,0.200000,0.400000,0.040000,1.700000,96.000000,24.000000,100.000000,196.650667,17.666667,434.317333
MIX_4027,1.200000,0.200000,0.400000,0.040000,2.000000,96.000000,24.000000,100.000000,232.026667,19.166667,471.193333
MIX_4028,1.200000,0.200000,0.400000,0.050000,1.100000,96.000000,24.000000,100.000000,124.293053,18.526316,362.819368
MIX_4029,1.200000,0.200000,0.400000,0.050000,1.400000,96.000000,24.000000,100.000000,159.504842,20.421053,399.925895
MIX_4030,1.200000,0.200000,0.400000,0.050000,1.700000,96.000000,24.000000,100.000000,194.716632,22.315789,437.032421
MIX_4031,1.200000,0.200000,0.400000,0.050000,2.000000,96.000000,24.000000,100.000000,229.928421,24.210526,474.138947
MIX_4032,1.200000,0.300000,0.000000,0.020000,1.100000,84.000000,36.000000,100.000000,129.011592,7.183673,356.195265
MIX_4033,1.200000,0.300000,0.000000,0.020000,1.400000,84.000000,36.000000,100.000000,164.705959,7.918367,392.624327
MIX_4034,1.200000,0.300000,0.000000,0.020000,1.700000,84.000000,36.000000,100.000000,200.400327,8.653061,429.053388
MIX_4035,1.200000,0.300000,0.000000,0.020000,2.000000,84.000000,36.000000,100.000000,236.094694,9.387755,465.482449
MIX_4036,1.200000,0.300000,0.000000,0.030000,1.100000,84.000000,36.000000,100.000000,127.471175,10.886598,358.357773
MIX_4037,1.200000,0.300000,0.000000,0.030000,1.400000,84.000000,36.000000,100.000000,163.008000,12.000000,395.008000
MIX_4038,1.200000,0.300000,0.000000,0.030000,1.700000,84.000000,36.000000,100.000000,198.544825,13.113402,431.658227
MIX_4039,1.200000,0.300000,0.000000,0.030000,2.000000,84.000000,36.000000,100.000000,234.081649,14.226804,468.308454
MIX_4040,1.200000,0.300000,0.000000,0.040000,1.100000,84.000000,36.000000,100.000000,125.898667,14.666667,360.565333
MIX_4041,1.200000,0.300000,0.000000,0.040000,1.400000,84.000000,36.000000,100.000000,161.274667,16.166667,397.441333
MIX_4042,1.200000,0.300000,0.000000,0.040000,1.700000,84.000000,36.000000,100.000000,196.650667,17.666667,434.317333
MIX_4043,1.200000,0.300000,0.000000,0.040000,2.000000,84.000000,36.000000,100.000000,232.026667,19.166667,471.193333
MIX_4044,1.200000,0.300000,0.000000,0.050000,1.100000,84.000000,36.000000,100.000000,124.293053,18.526316,362.819368
MIX_4045,1.200000,0.300000,0.000000,0.050000,1.400000,84.000000,36.000000,100.000000,159.504842,20.421053,399.925895
MIX_4046,1.200000,0.300000,0.000000,0.050000,1.700000,84.000000,36.000000,100.000000,194.716632,22.315789,437.032421
MIX_4047,1.200000,0.300000,0.000000,0.050000,2.000000,84.000000,36.000000,100.000000,229.928421,24.210526,474.138947
MIX_4048,1.200000,0.300000,0.150000,0.020000,1.100000,84.000000,36.000000,100.000000,129.011592,7.183673,356.195265
MIX_4049,1.200000,0.300000,0.150000,0.020000,1.400000,84.000000,36.000000,100.000000,164.705959,7.918367,392.624327
MIX_4050,1.200000,0.300000,0.150000,0.020000,1.700000,84.000000,36.000000,100.000000,200.400327,8.653061,429.053388
MIX_4051,1.200000,0.300000,0.150000,0.020000,2.000000,84.000000,36.000000,100.000000,236.094694,9.387755,465.482449
MIX_4052,1.200000,0.300000,0.150000,0.030000,1.100000,84.000000,36.000000,100.000000,127.471175,10.886598,358.357773
MIX_4053,1.200000,0.300000,0.150000,0.030000,1.400000,84.000000,36.000000,100.000000,163.008000,12.000000,395.008000
MIX_4054,1.200000,0.300000,0.150000,0.030000,1.700000,84.000000,36.000000,100.000000,198.544825,13.113402,431.658227
MIX_4055,1.200000,0.300000,0.150000,0.030000,2.000000,84.000000,36.000000,100.000000,234.081649,14.226804,468.308454
MIX_4056,1.200000,0.300000,0.150000,0.040000,1.100000,84.000000,36.000000,100.000000,125.898667,14.666667,360.565333
MIX_4057,1.200000,0.300000,0.150000,0.040000,1.400000,84.000000,36.000000,100.000000,161.274667,16.166667,397.441333
MIX_4058,1.200000,0.300000,0.150000,0.040000,1.700000,84.000000,36.000000,100.000000,196.650667,17.666667,434.317333
MIX_4059,1.200000,0.300000,0.150000,0.040000,2.000000,84.000000,36.000000,100.000000,232.026667,19.166667,471.193333
MIX_4060,1.200000,0.300000,0.150000,0.050000,1.100000,84.000000,36.000000,100.000000,124.293053,18.526316,362.819368
MIX_4061,1.200000,0.300000,0.150000,0.050000,1.400000,84.000000,36.000000,100.000000,159.504842,20.421053,399.925895
MIX_4062,1.200000,0.300000,0.150000,0.050000,1.700000,84.000000,36.000000,100.000000,194.716632,22.315789,437.032421
MIX_4063,1.200000,0.300000,0.150000,0.050000,2.000000,84.000000,36.000000,100.000000,229.928421,24.210526,474.138947
MIX_4064,1.200000,0.300000,0.200000,0.020000,1.100000,84.000000,36.000000,100.000000,129.011592,7.183673,356.195265
MIX_4065,1.200000,0.300000,0.200000,0.020000,1.400000,84.000000,36.000000,100.000000,164.705959,7.918367,392.624327
MIX_4066,1.200000,0.300000,0.200000,0.020000,1.700000,84.000000,36.000000,100.000000,200.400327,8.653061,429.053388
MIX_4067,1.200000,0.300000,0.200000,0.020000,2.000000,84.000000,36.000000,100.000000,236.094694,9.387755,465.482449
MIX_4068,1.200000,0.300000,0.200000,0.030000,1.100000,84.000000,36.000000,100.000000,127.471175,10.886598,358.357773
MIX_4069,1.200000,0.300000,0.200000,0.030000,1.400000,84.000000,36.000000,100.000000,163.008000,12.000000,395.008000
MIX_4070,1.200000,0.300000,0.200000,0.030000,1.700000,84.000000,36.000000,100.000000,198.544825,13.113402,431.658227
MIX_4071,1.200000,0.300000,0.200000,0.030000,2.000000,84.000000,36.000000,100.000000,234.081649,14.226804,468.308454
MIX_4072,1.200000,0.300000,0.200000,0.040000,1.100000,84.000000,36.000000,100.000000,125.898667,14.666667,360.565333
MIX_4073,1.200000,0.300000,0.200000,0.040000,1.400000,84.000000,36.000000,100.000000,161.274667,16.166667,397.441333
MIX_4074,1.200000,0.300000,0.200000,0.040000,1.700000,84.000000,36.000000,100.000000,196.650667,17.666667,434.317333
MIX_4075,1.200000,0.300000,0.200000,0.040000,2.000000,84.000000,36.000000,100.000000,232.026667,19.166667,471.193333
MIX_4076,1.200000,0.300000,0.200000,0.050000,1.100000,84.000000,36.000000,100.000000,124.293053,18.526316,362.819368
MIX_4077,1.200000,0.300000,0.200000,0.050000,1.400000,84.000000,36.000000,100.000000,159.504842,20.421053,399.925895
MIX_4078,1.200000,0.300000,0.200000,0.050000,1.700000,84.000000,36.000000,100.000000,194.716632,22.315789,437.032421
MIX_4079,1.200000,0.300000,0.200000,0.050000,2.000000,84.000000,36.000000,100.000000,229.928421,24.210526,474.138947
MIX_4080,1.200000,0.300000,0.250000,0.020000,1.100000,84.000000,36.000000,100.000000,129.011592,7.183673,356.195265
MIX_4081,1.200000,0.300000,0.250000,0.020000,1.400000,84.000000,36.000000,100.000000,164.705959,7.918367,392.624327
MIX_4082,1.200000,0.300000,0.250000,0.020000,1.700000,84.000000,36.000000,100.000000,200.400327,8.653061,429.053388
MIX_4083,1.200000,0.300000,0.250000,0.020000,2.000000,84.000000,36.000000,100.000000,236.094694,9.387755,465.482449
MIX_4084,1.200000,0.300000,0.250000,0.030000,1.100000,84.000000,36.000000,100.000000,127.471175,10.886598,358.357773
MIX_4085,1.200000,0.300000,0.250000,0.030000,1.400000,84.000000,36.000000,100.000000,163.008000,12.000000,395.008000
MIX_4086,1.200000,0.300000,0.250000,0.030000,1.700000,84.000000,36.000000,100.000000,198.544825,13.113402,431.658227
MIX_4087,1.200000,0.300000,0.250000,0.030000,2.000000,84.000000,36.000000,100.000000,234.081649,14.226804,468.308454
MIX_4088,1.200000,0.300000,0.250000,0.040000,1.100000,84.000000,36.000000,100.000000,125.898667,14.666667,360.565333
MIX_4089,1.200000,0.300000,0.250000,0.040000,1.400000,84.000000,36.000000,100.000000,161.274667,16.166667,397.441333
MIX_4090,1.200000,0.300000,0.250000,0.040000,1.700000,84.000000,36.000000,100.000000,196.650667,17.666667,434.317333
MIX_4091,1.200000,0.300000,0.250000,0.040000,2.000000,84.000000,36.000000,100.000000,232.026667,19.166667,471.193333
MIX_4092,1.200000,0.300000,0.250000,0.050000,1.100000,84.000000,36.000000,100.000000,124.293053,18.526316,362.819368
MIX_4093,1.200000,0.300000,0.250000,0.050000,1.400000,84.000000,36.000000,100.000000,159.504842,20.421053,399.925895
MIX_4094,1.200000,0.300000,0.250000,0.050000,1.700000,84.000000,36.000000,100.000000,194.716632,22.315789,437.032421
MIX_4095,1.200000,0.300000,0.250000,0.050000,2.000000,84.000000,36.000000,100.000000,229.928421,24.210526,474.138947
MIX_4096,1.200000,0.300000,0.300000,0.020000,1.100000,84.000000,36.000000,100.000000,129.011592,7.183673,356.195265
MIX_4097,1.200000,0.300000,0.300000,0.020000,1.400000,84.000000,36.000000,100.000000,164.705959,7.918367,392.624327
MIX_4098,1.200000,0.300000,0.300000,0.020000,1.700000,84.000000,36.000000,100.000000,200.400327,8.653061,429.053388
MIX_4099,1.200000,0.300000,0.300000,0.020000,2.000000,84.000000,36.000000,100.000000,236.094694,9.387755,465.482449
MIX_4100,1.200000,0.300000,0.300000,0.030000,1.100000,84.000000,36.000000,100.000000,127.471175,10.886598,358.357773
MIX_4101,1.200000,0.300000,0.300000,0.030000,1.400000,84.000000,36.000000,100.000000,163.008000,12.000000,395.008000
MIX_4102,1.200000,0.300000,0.300000,0.030000,1.700000,84.000000,36.000000,100.000000,198.544825,13.113402,431.658227
MIX_4103,1.200000,0.300000,0.300000,0.030000,2.000000,84.000000,36.000000,100.000000,234.081649,14.226804,468.308454
MIX_4104,1.200000,0.300000,0.300000,0.040000,1.100000,84.000000,36.000000,100.000000,125.898667,14.666667,360.565333
MIX_4105,1.200000,0.300000,0.300000,0.040000,1.400000,84.000000,36.000000,100.000000,161.274667,16.166667,397.441333
MIX_4106,1.200000,0.300000,0.300000,0.040000,1.700000,84.000000,36.000000,100.000000,196.650667,17.666667,434.317333
MIX_4107,1.200000,0.300000,0.300000,0.040000,2.000000,84.000000,36.000000,100.000000,232.026667,19.166667,471.193333
MIX_4108,1.200000,0.300000,0.300000,0.050000,1.100000,84.000000,36.000000,100.000000,124.293053,18.526316,362.819368
MIX_4109,1.200000,0.300000,0.300000,0.050000,1.400000,84.000000,36.000000,100.000000,159.504842,20.421053,399.925895
MIX_4110,1.200000,0.300000,0.300000,0.050000,1.700000,84.000000,36.000000,100.000000,194.716632,22.315789,437.032421
MIX_4111,1.200000,0.300000,0.300000,0.050000,2.000000,84.000000,36.000000,100.000000,229.928421,24.210526,474.138947
MIX_4112,1.200000,0.300000,0.350000,0.020000,1.100000,84.000000,36.000000,100.000000,129.011592,7.183673,356.195265
MIX_4113,1.200000,0.300000,0.350000,0.020000,1.400000,84.000000,36.000000,100.000000,164.705959,7.918367,392.624327
MIX_4114,1.200000,0.300000,0.350000,0.020000,1.700000,84.000000,36.000000,100.000000,200.400327,8.653061,429.053388
MIX_4115,1.200000,0.300000,0.350000,0.020000,2.000000,84.000000,36.000000,100.000000,236.094694,9.387755,465.482449
MIX_4116,1.200000,0.300000,0.350000,0.030000,1.100000,84.000000,36.000000,100.000000,127.471175,10.886598,358.357773
MIX_4117,1.200000,0.300000,0.350000,0.030000,1.400000,84.000000,36.000000,100.000000,163.008000,12.000000,395.008000
MIX_4118,1.200000,0.300000,0.350000,0.030000,1.700000,84.000000,36.000000,100.000000,198.544825,13.113402,431.658227
MIX_4119,1.200000,0.300000,0.350000,0.030000,2.000000,84.000000,36.000000,100.000000,234.081649,14.226804,468.308454
MIX_4120,1.200000,0.300000,0.350000,0.040000,1.100000,84.000000,36.000000,100.000000,125.898667,14.666667,360.565333
MIX_4121,1.200000,0.300000,0.350000,0.040000,1.400000,84.000000,36.000000,100.000000,161.274667,16.166667,397.441333
MIX_4122,1.200000,0.300000,0.350000,0.040000,1.700000,84.000000,36.000000,100.000000,196.650667,17.666667,434.317333
MIX_4123,1.200000,0.300000,0.350000,0.040000,2.000000,84.000000,36.000000,100.000000,232.026667,19.166667,471.193333
MIX_4124,1.200000,0.300000,0.350000,0.050000,1.100000,84.000000,36.000000,100.000000,124.293053,18.526316,362.819368
MIX_4125,1.200000,0.300000,0.350000,0.050000,1.400000,84.000000,36.000000,100.000000,159.504842,20.421053,399.925895
MIX_4126,1.200000,0.300000,0.350000,0.050000,1.700000,84.000000,36.000000,100.000000,194.716632,22.315789,437.032421
MIX_4127,1.200000,0.300000,0.350000,0.050000,2.000000,84.000000,36.000000,100.000000,229.928421,24.210526,474.138947
MIX_4128,1.200000,0.300000,0.400000,0.020000,1.100000,84.000000,36.000000,100.000000,129.011592,7.183673,356.195265
MIX_4129,1.200000,0.300000,0.400000,0.020000,1.400000,84.000000,36.000000,100.000000,164.705959,7.918367,392.624327
MIX_4130,1.200000,0.300000,0.400000,0.020000,1.700000,84.000000,36.000000,100.000000,200.400327,8.653061,429.053388
MIX_4131,1.200000,0.300000,0.400000,0.020000,2.000000,84.000000,36.000000,100.000000,236.094694,9.387755,465.482449
MIX_4132,1.200000,0.300000,0.400000,0.030000,1.100000,84.000000,36.000000,100.000000,127.471175,10.886598,358.357773
MIX_4133,1.200000,0.300000,0.400000,0.030000,1.400000,84.000000,36.000000,100.000000,163.008000,12.000000,395.008000
MIX_4134,1.200000,0.300000,0.400000,0.030000,1.700000,84.000000,36.000000,100.000000,198.544825,13.113402,431.658227
MIX_4135,1.200000,0.300000,0.400000,0.030000,2.000000,84.000000,36.000000,100.000000,234.081649,14.226804,468.308454
MIX_4136,1.200000,0.300000,0.400000,0.040000,1.100000,84.000000,36.000000,100.000000,125.898667,14.666667,360.565333
