mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g,cement_C3S_g,cement_C2S_g,cement_C3A_g,cement_C4AF_g,cement_Gypsum_g,cement_Periclase_g,flyash_Glass_g,flyash_Quartz_g,flyash_Mullite_g,flyash_Magnetite_g,flyash_Hematite_g,gangue_Quartz_g,gangue_Kaolinite_g,gangue_Illite_g,gangue_Iron_oxides_g,gangue_Amorphous_g,Ca_mol,Si_mol,Al_mol,Fe_mol,Mg_mol,K_mol,Na_mol,S_mol,O_mol,H_mol,C_mol,total_solid_mass_g,CO2_moles
MIX_3520,0.90000000,0.90000000,0.25000000,0.02000000,1.10000000,9.00000000,81.00000000,100.00000000,96.54644900,5.89795900,292.44440800,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.85690485,0.60180536,0.17354630,0.02463507,0.04668018,0.05557388,0.00841604,11.09699858,11.65337881,0.01494125,877.34232400,0.01494125
MIX_3521,0.90000000,0.90000000,0.25000000,0.02000000,1.40000000,9.00000000,81.00000000,100.00000000,123.31722400,6.44898000,319.76620400,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.85958272,0.60180536,0.17354630,0.02463507,0.04668018,0.06076591,0.00841604,12.60646987,14.65083427,0.01633715,959.30771200,0.01633715
MIX_3522,0.90000000,0.90000000,0.25000000,0.02000000,1.70000000,9.00000000,81.00000000,100.00000000,150.08800000,7.00000000,347.08800000,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.86226059,0.60180536,0.17354630,0.02463507,0.04668018,0.06595793,0.00841604,14.11594117,17.64828980,0.01773304,1041.27310000,0.01773304
MIX_3523,0.90000000,0.90000000,0.25000000,0.02000000,2.00000000,9.00000000,81.00000000,100.00000000,176.85877600,7.55102000,374.40979600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.86493846,0.60180536,0.17354630,0.02463507,0.04668018,0.07114995,0.00841604,15.62541247,20.64574533,0.01912894,1123.23848800,0.01912894
MIX_3524,0.90000000,0.90000000,0.25000000,0.03000000,1.10000000,9.00000000,81.00000000,100.00000000,95.28173200,8.93814400,294.21987600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87167966,0.60180536,0.17354630,0.02463507,0.04668018,0.08422021,0.00841604,11.14105278,11.65337881,0.01503196,882.66872800,0.01503196
MIX_3525,0.90000000,0.90000000,0.25000000,0.03000000,1.40000000,9.00000000,81.00000000,100.00000000,121.93435100,9.77319600,321.70754600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87573788,0.60180536,0.17354630,0.02463507,0.04668018,0.09208854,0.00841604,12.65463991,14.65083437,0.01643633,965.13174000,0.01643633
MIX_3526,0.90000000,0.90000000,0.25000000,0.03000000,1.70000000,9.00000000,81.00000000,100.00000000,148.58696900,10.60824700,349.19521600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87979609,0.60180536,0.17354630,0.02463507,0.04668018,0.09995686,0.00841604,14.16822694,17.64828978,0.01784070,1047.59474800,0.01784070
MIX_3527,0.90000000,0.90000000,0.25000000,0.03000000,2.00000000,9.00000000,81.00000000,100.00000000,175.23958800,11.44329900,376.68288700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.88385431,0.60180536,0.17354630,0.02463507,0.04668018,0.10782519,0.00841604,15.68181406,20.64574534,0.01924507,1130.05776100,0.01924507
MIX_3528,0.90000000,0.90000000,0.25000000,0.04000000,1.10000000,9.00000000,81.00000000,100.00000000,93.99066700,12.04166700,296.03233300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.88676228,0.60180536,0.17354630,0.02463507,0.04668018,0.11346335,0.00841604,11.18602483,11.65337887,0.01512456,888.10610100,0.01512456
MIX_3529,0.90000000,0.90000000,0.25000000,0.04000000,1.40000000,9.00000000,81.00000000,100.00000000,120.52266700,13.16666700,323.68933300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.89222960,0.60180536,0.17354630,0.02463507,0.04668018,0.12406373,0.00841604,12.70381344,14.65083436,0.01653758,971.07710100,0.01653758
MIX_3530,0.90000000,0.90000000,0.25000000,0.04000000,1.70000000,9.00000000,81.00000000,100.00000000,147.05466700,14.29166700,351.34633300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.89769692,0.60180536,0.17354630,0.02463507,0.04668018,0.13466411,0.00841604,14.22160206,17.64828986,0.01795061,1054.04810100,0.01795061
MIX_3531,0.90000000,0.90000000,0.25000000,0.04000000,2.00000000,9.00000000,81.00000000,100.00000000,173.58666700,15.41666700,379.00333300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90316423,0.60180536,0.17354630,0.02463507,0.04668018,0.14526449,0.00841604,15.73939068,20.64574535,0.01936363,1137.01910100,0.01936363
MIX_3532,0.90000000,0.90000000,0.25000000,0.05000000,1.10000000,9.00000000,81.00000000,100.00000000,92.67242100,15.21052600,297.88294700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90216242,0.60180536,0.17354630,0.02463507,0.04668018,0.14332212,0.00841604,11.23194356,11.65337880,0.01521911,893.65794100,0.01521911
MIX_3533,0.90000000,0.90000000,0.25000000,0.05000000,1.40000000,9.00000000,81.00000000,100.00000000,119.08126300,16.63157900,325.71284200,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90906851,0.60180536,0.17354630,0.02463507,0.04668018,0.15671208,0.00841604,12.75402217,14.65083429,0.01664097,977.14762600,0.01664097
MIX_3534,0.90000000,0.90000000,0.25000000,0.05000000,1.70000000,9.00000000,81.00000000,100.00000000,145.49010500,18.05263200,353.54273700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.91597460,0.60180536,0.17354630,0.02463507,0.04668018,0.17010204,0.00841604,14.27610079,17.64828979,0.01806282,1060.63731100,0.01806282
MIX_3535,0.90000000,0.90000000,0.25000000,0.05000000,2.00000000,9.00000000,81.00000000,100.00000000,171.89894700,19.47368400,381.37263200,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.92288068,0.60180536,0.17354630,0.02463507,0.04668018,0.18349199,0.00841604,15.79817937,20.64574525,0.01948468,1144.12699400,0.01948468
MIX_3536,0.90000000,0.90000000,0.30000000,0.02000000,1.10000000,9.00000000,81.00000000,100.00000000,96.54644900,5.89795900,292.44440800,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.85690485,0.60180536,0.17354630,0.02463507,0.04668018,0.05557388,0.00841604,11.10297508,11.65337881,0.01792950,877.34232400,0.01792950
MIX_3537,0.90000000,0.90000000,0.30000000,0.02000000,1.40000000,9.00000000,81.00000000,100.00000000,123.31722400,6.44898000,319.76620400,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.85958272,0.60180536,0.17354630,0.02463507,0.04668018,0.06076591,0.00841604,12.61300473,14.65083427,0.01960458,959.30771200,0.01960458
MIX_3538,0.90000000,0.90000000,0.30000000,0.02000000,1.70000000,9.00000000,81.00000000,100.00000000,150.08800000,7.00000000,347.08800000,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.86226059,0.60180536,0.17354630,0.02463507,0.04668018,0.06595793,0.00841604,14.12303439,17.64828980,0.02127965,1041.27310000,0.02127965
MIX_3539,0.90000000,0.90000000,0.30000000,0.02000000,2.00000000,9.00000000,81.00000000,100.00000000,176.85877600,7.55102000,374.40979600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.86493846,0.60180536,0.17354630,0.02463507,0.04668018,0.07114995,0.00841604,15.63306405,20.64574533,0.02295473,1123.23848800,0.02295473
MIX_3540,0.90000000,0.90000000,0.30000000,0.03000000,1.10000000,9.00000000,81.00000000,100.00000000,95.28173200,8.93814400,294.21987600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87167966,0.60180536,0.17354630,0.02463507,0.04668018,0.08422021,0.00841604,11.14706557,11.65337881,0.01803836,882.66872800,0.01803836
MIX_3541,0.90000000,0.90000000,0.30000000,0.03000000,1.40000000,9.00000000,81.00000000,100.00000000,121.93435100,9.77319600,321.70754600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87573788,0.60180536,0.17354630,0.02463507,0.04668018,0.09208854,0.00841604,12.66121444,14.65083437,0.01972360,965.13174000,0.01972360
MIX_3542,0.90000000,0.90000000,0.30000000,0.03000000,1.70000000,9.00000000,81.00000000,100.00000000,148.58696900,10.60824700,349.19521600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87979609,0.60180536,0.17354630,0.02463507,0.04668018,0.09995686,0.00841604,14.17536322,17.64828978,0.02140884,1047.59474800,0.02140884
MIX_3543,0.90000000,0.90000000,0.30000000,0.03000000,2.00000000,9.00000000,81.00000000,100.00000000,175.23958800,11.44329900,376.68288700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.88385431,0.60180536,0.17354630,0.02463507,0.04668018,0.10782519,0.00841604,15.68951209,20.64574534,0.02309409,1130.05776100,0.02309409
MIX_3544,0.90000000,0.90000000,0.30000000,0.04000000,1.10000000,9.00000000,81.00000000,100.00000000,93.99066700,12.04166700,296.03233300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.88676228,0.60180536,0.17354630,0.02463507,0.04668018,0.11346335,0.00841604,11.19207465,11.65337887,0.01814948,888.10610100,0.01814948
MIX_3545,0.90000000,0.90000000,0.30000000,0.04000000,1.40000000,9.00000000,81.00000000,100.00000000,120.52266700,13.16666700,323.68933300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.89222960,0.60180536,0.17354630,0.02463507,0.04668018,0.12406373,0.00841604,12.71042848,14.65083436,0.01984510,971.07710100,0.01984510
MIX_3546,0.90000000,0.90000000,0.30000000,0.04000000,1.70000000,9.00000000,81.00000000,100.00000000,147.05466700,14.29166700,351.34633300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.89769692,0.60180536,0.17354630,0.02463507,0.04668018,0.13466411,0.00841604,14.22878230,17.64828986,0.02154073,1054.04810100,0.02154073
MIX_3547,0.90000000,0.90000000,0.30000000,0.04000000,2.00000000,9.00000000,81.00000000,100.00000000,173.58666700,15.41666700,379.00333300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90316423,0.60180536,0.17354630,0.02463507,0.04668018,0.14526449,0.00841604,15.74713613,20.64574535,0.02323635,1137.01910100,0.02323635
MIX_3548,0.90000000,0.90000000,0.30000000,0.05000000,1.10000000,9.00000000,81.00000000,100.00000000,92.67242100,15.21052600,297.88294700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90216242,0.60180536,0.17354630,0.02463507,0.04668018,0.14332212,0.00841604,11.23803120,11.65337880,0.01826294,893.65794100,0.01826294
MIX_3549,0.90000000,0.90000000,0.30000000,0.05000000,1.40000000,9.00000000,81.00000000,100.00000000,119.08126300,16.63157900,325.71284200,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90906851,0.60180536,0.17354630,0.02463507,0.04668018,0.15671208,0.00841604,12.76067856,14.65083429,0.01996916,977.14762600,0.01996916
MIX_3550,0.90000000,0.90000000,0.30000000,0.05000000,1.70000000,9.00000000,81.00000000,100.00000000,145.49010500,18.05263200,353.54273700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.91597460,0.60180536,0.17354630,0.02463507,0.04668018,0.17010204,0.00841604,14.28332592,17.64828979,0.02167539,1060.63731100,0.02167539
MIX_3551,0.90000000,0.90000000,0.30000000,0.05000000,2.00000000,9.00000000,81.00000000,100.00000000,171.89894700,19.47368400,381.37263200,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.92288068,0.60180536,0.17354630,0.02463507,0.04668018,0.18349199,0.00841604,15.80597324,20.64574525,0.02338161,1144.12699400,0.02338161
MIX_3552,0.90000000,0.90000000,0.35000000,0.02000000,1.10000000,9.00000000,81.00000000,100.00000000,96.54644900,5.89795900,292.44440800,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.85690485,0.60180536,0.17354630,0.02463507,0.04668018,0.05557388,0.00841604,11.10895159,11.65337881,0.02091775,877.34232400,0.02091775
MIX_3553,0.90000000,0.90000000,0.35000000,0.02000000,1.40000000,9.00000000,81.00000000,100.00000000,123.31722400,6.44898000,319.76620400,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.85958272,0.60180536,0.17354630,0.02463507,0.04668018,0.06076591,0.00841604,12.61953959,14.65083427,0.02287201,959.30771200,0.02287201
MIX_3554,0.90000000,0.90000000,0.35000000,0.02000000,1.70000000,9.00000000,81.00000000,100.00000000,150.08800000,7.00000000,347.08800000,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.86226059,0.60180536,0.17354630,0.02463507,0.04668018,0.06595793,0.00841604,14.13012760,17.64828980,0.02482626,1041.27310000,0.02482626
MIX_3555,0.90000000,0.90000000,0.35000000,0.02000000,2.00000000,9.00000000,81.00000000,100.00000000,176.85877600,7.55102000,374.40979600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.86493846,0.60180536,0.17354630,0.02463507,0.04668018,0.07114995,0.00841604,15.64071562,20.64574533,0.02678052,1123.23848800,0.02678052
MIX_3556,0.90000000,0.90000000,0.35000000,0.03000000,1.10000000,9.00000000,81.00000000,100.00000000,95.28173200,8.93814400,294.21987600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87167966,0.60180536,0.17354630,0.02463507,0.04668018,0.08422021,0.00841604,11.15307835,11.65337881,0.02104475,882.66872800,0.02104475
MIX_3557,0.90000000,0.90000000,0.35000000,0.03000000,1.40000000,9.00000000,81.00000000,100.00000000,121.93435100,9.77319600,321.70754600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87573788,0.60180536,0.17354630,0.02463507,0.04668018,0.09208854,0.00841604,12.66778897,14.65083437,0.02301087,965.13174000,0.02301087
MIX_3558,0.90000000,0.90000000,0.35000000,0.03000000,1.70000000,9.00000000,81.00000000,100.00000000,148.58696900,10.60824700,349.19521600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87979609,0.60180536,0.17354630,0.02463507,0.04668018,0.09995686,0.00841604,14.18249950,17.64828978,0.02497698,1047.59474800,0.02497698
MIX_3559,0.90000000,0.90000000,0.35000000,0.03000000,2.00000000,9.00000000,81.00000000,100.00000000,175.23958800,11.44329900,376.68288700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.88385431,0.60180536,0.17354630,0.02463507,0.04668018,0.10782519,0.00841604,15.69721012,20.64574534,0.02694310,1130.05776100,0.02694310
MIX_3560,0.90000000,0.90000000,0.35000000,0.04000000,1.10000000,9.00000000,81.00000000,100.00000000,93.99066700,12.04166700,296.03233300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.88676228,0.60180536,0.17354630,0.02463507,0.04668018,0.11346335,0.00841604,11.19812448,11.65337887,0.02117439,888.10610100,0.02117439
MIX_3561,0.90000000,0.90000000,0.35000000,0.04000000,1.40000000,9.00000000,81.00000000,100.00000000,120.52266700,13.16666700,323.68933300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.89222960,0.60180536,0.17354630,0.02463507,0.04668018,0.12406373,0.00841604,12.71704351,14.65083436,0.02315262,971.07710100,0.02315262
MIX_3562,0.90000000,0.90000000,0.35000000,0.04000000,1.70000000,9.00000000,81.00000000,100.00000000,147.05466700,14.29166700,351.34633300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.89769692,0.60180536,0.17354630,0.02463507,0.04668018,0.13466411,0.00841604,14.23596254,17.64828986,0.02513085,1054.04810100,0.02513085
MIX_3563,0.90000000,0.90000000,0.35000000,0.04000000,2.00000000,9.00000000,81.00000000,100.00000000,173.58666700,15.41666700,379.00333300,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90316423,0.60180536,0.17354630,0.02463507,0.04668018,0.14526449,0.00841604,15.75488158,20.64574535,0.02710908,1137.01910100,0.02710908
MIX_3564,0.90000000,0.90000000,0.35000000,0.05000000,1.10000000,9.00000000,81.00000000,100.00000000,92.67242100,15.21052600,297.88294700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90216242,0.60180536,0.17354630,0.02463507,0.04668018,0.14332212,0.00841604,11.24411885,11.65337880,0.02130676,893.65794100,0.02130676
MIX_3565,0.90000000,0.90000000,0.35000000,0.05000000,1.40000000,9.00000000,81.00000000,100.00000000,119.08126300,16.63157900,325.71284200,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.90906851,0.60180536,0.17354630,0.02463507,0.04668018,0.15671208,0.00841604,12.76733495,14.65083429,0.02329735,977.14762600,0.02329735
MIX_3566,0.90000000,0.90000000,0.35000000,0.05000000,1.70000000,9.00000000,81.00000000,100.00000000,145.49010500,18.05263200,353.54273700,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.91597460,0.60180536,0.17354630,0.02463507,0.04668018,0.17010204,0.00841604,14.29055105,17.64828979,0.02528795,1060.63731100,0.02528795
MIX_3567,0.90000000,0.90000000,0.35000000,0.05000000,2.00000000,9.00000000,81.00000000,100.00000000,171.89894700,19.47368400,381.37263200,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.92288068,0.60180536,0.17354630,0.02463507,0.04668018,0.18349199,0.00841604,15.81376711,20.64574525,0.02727855,1144.12699400,0.02727855
MIX_3568,0.90000000,0.90000000,0.40000000,0.02000000,1.10000000,9.00000000,81.00000000,100.00000000,96.54644900,5.89795900,292.44440800,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.85690485,0.60180536,0.17354630,0.02463507,0.04668018,0.05557388,0.00841604,11.11492809,11.65337881,0.02390600,877.34232400,0.02390600
MIX_3569,0.90000000,0.90000000,0.40000000,0.02000000,1.40000000,9.00000000,81.00000000,100.00000000,123.31722400,6.44898000,319.76620400,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.85958272,0.60180536,0.17354630,0.02463507,0.04668018,0.06076591,0.00841604,12.62607445,14.65083427,0.02613944,959.30771200,0.02613944
MIX_3570,0.90000000,0.90000000,0.40000000,0.02000000,1.70000000,9.00000000,81.00000000,100.00000000,150.08800000,7.00000000,347.08800000,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.86226059,0.60180536,0.17354630,0.02463507,0.04668018,0.06595793,0.00841604,14.13722082,17.64828980,0.02837287,1041.27310000,0.02837287
MIX_3571,0.90000000,0.90000000,0.40000000,0.02000000,2.00000000,9.00000000,81.00000000,100.00000000,176.85877600,7.55102000,374.40979600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.86493846,0.60180536,0.17354630,0.02463507,0.04668018,0.07114995,0.00841604,15.64836720,20.64574533,0.03060630,1123.23848800,0.03060630
MIX_3572,0.90000000,0.90000000,0.40000000,0.03000000,1.10000000,9.00000000,81.00000000,100.00000000,95.28173200,8.93814400,294.21987600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87167966,0.60180536,0.17354630,0.02463507,0.04668018,0.08422021,0.00841604,11.15909114,11.65337881,0.02405114,882.66872800,0.02405114
MIX_3573,0.90000000,0.90000000,0.40000000,0.03000000,1.40000000,9.00000000,81.00000000,100.00000000,121.93435100,9.77319600,321.70754600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87573788,0.60180536,0.17354630,0.02463507,0.04668018,0.09208854,0.00841604,12.67436351,14.65083437,0.02629813,965.13174000,0.02629813
MIX_3574,0.90000000,0.90000000,0.40000000,0.03000000,1.70000000,9.00000000,81.00000000,100.00000000,148.58696900,10.60824700,349.19521600,0.00000000,5.80860000,1.45620000,0.07470000,1.44900000,0.21060000,57.46950000,9.90630000,5.28120000,3.33720000,5.00580000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.28000116,1.87979609,0.60180536,0.17354630,0.02463507,0.04668018,0.09995686,0.00841604,14.18963578,17.64828978,0.02854513,1047.59474800,0.02854513
