mix_id,R,f_FA,yCO2,w_SS,w_b,converged,pH,pCO2_bar,num_phases,method,temperature_K,pressure_bar,CO2_fraction,pe,Eh,system_mass_kg,execution_time,input_file,input_Ca_mol,input_Si_mol,input_Al_mol,input_Fe_mol,input_Mg_mol,input_K_mol,input_Na_mol,input_S_mol,input_O_mol,input_H_mol,input_C_mol,phase_list,phase_C-S-H_1.0_mol,phase_C-S-H_1.0_kg,phase_Silica_gel_mol,phase_Silica_gel_kg,phase_Ettringite_mol,phase_Ettringite_kg,phase_Hydrotalcite_mol,phase_Hydrotalcite_kg,phase_Calcite_mol,phase_Calcite_kg
MIX_2194,0.6,0.8,0.3,0.02,1.7,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.12746849307107144,1.1205673217773438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2194.inp,0.25725158,1.44672246,0.5493143,0.10426819,0.0609859,0.073277,0.05038186,0.0205038,10.00976618,11.32372071,0.01625443,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24489922910187498,0.04163286894731875,1.201823230898125,0.07220553971235935,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.012352350898125,0.0012363468013933312
MIX_2195,0.6,0.8,0.3,0.02,2.0,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.12756740886008214,1.4066696166992188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2195.inp,0.25725158,1.44850771,0.5493143,0.10426819,0.0609859,0.073277,0.05384321,0.0205038,11.01645264,13.32202441,0.01737114,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24405059929624998,0.0414886018803625,1.2044571107037498,0.07236378321108129,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.013200980703749999,0.0013212861586383374
MIX_2196,0.6,0.8,0.3,0.03,1.1,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.12796419062635148,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2196.inp,0.25725158,1.45470597,0.5493143,0.10426819,0.0609859,0.073277,0.06586079,0.0205038,8.03087243,7.32711348,0.01410612,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24653181043249997,0.041910407773525,1.2081741595675,0.0725871035068154,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.010719769567499999,0.0010729417360110748
MIX_2197,0.6,0.8,0.3,0.03,1.4,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.1281183425104018,9.5367431640625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2197.inp,0.25725158,1.45741144,0.5493143,0.10426819,0.0609859,0.073277,0.07110634,0.0205038,9.04030496,9.3254171,0.01522962,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24567802065125,0.041765263510712504,1.2117334193487501,0.07280094383447291,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.011573559348749998,0.0011583975552163872
MIX_2198,0.6,0.8,0.3,0.03,1.7,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.12827249506995395,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2198.inp,0.25725158,1.46011692,0.5493143,0.10426819,0.0609859,0.073277,0.07635189,0.0205038,10.04973749,11.32372072,0.01635311,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24482423846937498,0.04162012053979375,1.2152926815306249,0.07301478430635994,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.012427341530624999,0.001243852613800256
MIX_2199,0.6,0.8,0.3,0.03,2.0,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.1284266475548043,1.049041748046875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2199.inp,0.25725158,1.4628224,0.5493143,0.10426819,0.0609859,0.073277,0.08159744,0.0205038,11.05917008,13.32202445,0.01747661,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24397044868812498,0.04147497627698125,1.2188519513118752,0.07322862523481746,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.013281131311875,0.0013293084330055686
MIX_2200,0.6,0.8,0.3,0.04,1.1,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.12867216764402067,1.1920928955078125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2200.inp,0.25725158,1.46650068,0.5493143,0.10426819,0.0609859,0.073277,0.08872912,0.0205038,8.06606982,7.32711348,0.01419302,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24646577186375,0.0418991812168375,1.22003490813625,0.0732996972808259,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.01078580813625,0.0010795515363572624
MIX_2201,0.6,0.8,0.3,0.04,1.4,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.1288827076618883,1.1682510375976562e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2201.inp,0.25725158,1.47014556,0.5493143,0.10426819,0.0609859,0.073277,0.09579605,0.0205038,9.0783057,9.32541714,0.01532343,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.245606730914375,0.04175314425544375,1.224538829085625,0.07357029285146435,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.011644849085624999,0.0011655329449802062
MIX_2202,0.6,0.8,0.3,0.04,1.7,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.12909324760505408,1.1682510375976562e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2202.inp,0.25725158,1.47379044,0.5493143,0.10426819,0.0609859,0.073277,0.10286297,0.0205038,10.09054158,11.32372081,0.01645385,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24474768236562497,0.041607106002156245,1.229042757634375,0.07384088887867325,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.012503897634374999,0.0012515151142245937
MIX_2203,0.6,0.8,0.3,0.04,2.0,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.1293037875482199,9.298324584960938e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2203.inp,0.25725158,1.47743532,0.5493143,0.10426819,0.0609859,0.073277,0.10992989,0.0205038,11.10277747,13.32202447,0.01758427,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24388863381687498,0.04146106774886875,1.233546686183125,0.07411148490588215,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.013362946183124998,0.0013374972834689811
MIX_2204,0.6,0.8,0.3,0.05,1.1,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.129395049530752,1.2159347534179688e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2204.inp,0.25725158,1.4785437,0.5493143,0.10426819,0.0609859,0.073277,0.11207889,0.0205038,8.10200814,7.32711338,0.01428174,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24639835020874998,0.0418877195354875,1.23214534979125,0.0740272926154583,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.010853229791249999,0.0010862997698062123
MIX_2205,0.6,0.8,0.3,0.05,1.4,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.12966316419410542,1.3828277587890625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2205.inp,0.25725158,1.48314776,0.5493143,0.10426819,0.0609859,0.073277,0.12100552,0.0205038,9.11710637,9.32541705,0.01541923,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24553392890187498,0.04174076791331875,1.237613831098125,0.07435583897237535,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.011717651098125,0.0011728196984113312
MIX_2206,0.6,0.8,0.3,0.05,1.7,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.12993127893216072,9.5367431640625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2206.inp,0.25725158,1.48775182,0.5493143,0.10426819,0.0609859,0.073277,0.12993217,0.0205038,10.13220464,11.32372077,0.01655671,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.244669515194375,0.04159381758304375,1.243082304805625,0.07468438487272196,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.012582064805624998,0.001259338866395006
MIX_2207,0.6,0.8,0.3,0.05,2.0,True,8.980125000000001,0.303975,5,simplified_thermodynamic_model,298.15,1.01325,0.3,4.0,0.24,0.13019939306941597,1.1920928955078125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2207.inp,0.25725158,1.49235587,0.5493143,0.10426819,0.0609859,0.073277,0.1388588,0.0205038,11.14730287,13.32202445,0.01769419,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24380510148687498,0.04144686725276875,1.248550768513125,0.07501293017226855,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.013446478513124997,0.001345858034378681
MIX_2208,0.6,0.8,0.35,0.02,1.1,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.12723283900945745,1.239776611328125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2208.inp,0.25725158,1.44315196,0.5493143,0.10426819,0.0609859,0.073277,0.04345916,0.0205038,8.001067,7.32711342,0.01635783,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24274883015843748,0.04126730112693437,1.2004031298415625,0.07212022004088108,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.014502749841562499,0.0014515802316419906
MIX_2209,0.6,0.8,0.35,0.02,1.4,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.12732874238386332,1.1920928955078125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2209.inp,0.25725158,1.44493721,0.5493143,0.10426819,0.0609859,0.073277,0.04692051,0.0205038,9.00812569,9.32541712,0.01766066,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.241593749223125,0.04107093736793125,1.203343460776875,0.07229687512347464,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.015657830776875,0.0015671922824574186
MIX_2210,0.6,0.8,0.35,0.02,1.7,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.12742464567111703,1.0013580322265625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2210.inp,0.25725158,1.44672246,0.5493143,0.10426819,0.0609859,0.073277,0.05038186,0.0205038,10.01518433,11.32372071,0.0189635,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24043865942187498,0.04087457210171875,1.206283800578125,0.07247353073873375,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.016812920578125,0.0016828052206645315
MIX_2211,0.6,0.8,0.35,0.02,2.0,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.12752054895837073,1.1682510375976562e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2211.inp,0.25725158,1.44850771,0.5493143,0.10426819,0.0609859,0.073277,0.05384321,0.0205038,11.02224302,13.32202441,0.02026634,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23928356962062497,0.04067820683550625,1.2092241403793749,0.07265018635399284,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.017968010379375,0.0017984181588716437
MIX_2212,0.6,0.8,0.35,0.03,1.1,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.1279261384221006,1.1444091796875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2212.inp,0.25725158,1.45470597,0.5493143,0.10426819,0.0609859,0.073277,0.06586079,0.0205038,8.03557447,7.32711348,0.01645714,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24266078253312498,0.04125233303063125,1.212045187466875,0.07281967486300985,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.014590797466874998,0.0014603929184595185
MIX_2213,0.6,0.8,0.35,0.03,1.4,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.1280772596767435,1.2874603271484375e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2213.inp,0.25725158,1.45741144,0.5493143,0.10426819,0.0609859,0.073277,0.07110634,0.0205038,9.0453815,9.3254171,0.01776788,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24149868864125,0.0410547770690125,1.21591275135875,0.0730520381016337,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.01575289135875,0.0015767068960972875
MIX_2214,0.6,0.8,0.35,0.03,1.7,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.12822838144503418,1.4781951904296875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2214.inp,0.25725158,1.46011692,0.5493143,0.10426819,0.0609859,0.073277,0.07635189,0.0205038,10.05518853,11.32372072,0.01907863,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24033658588343748,0.040857219600184375,1.2197803341165625,0.07328440247372307,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.0169149941165625,0.0016930217611267405
MIX_2215,0.6,0.8,0.35,0.03,2.0,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.1283795032133249,1.6689300537109375e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2215.inp,0.25725158,1.4628224,0.5493143,0.10426819,0.0609859,0.073277,0.08159744,0.0205038,11.06499562,13.32202445,0.02038938,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23917448312562498,0.04065966213135625,1.223647916874375,0.07351676684581246,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.018077096874374997,0.0018093366261561934
MIX_2216,0.6,0.8,0.35,0.04,1.1,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.12863388105024554,1.8835067749023438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2216.inp,0.25725158,1.46650068,0.5493143,0.10426819,0.0609859,0.073277,0.08872912,0.0205038,8.07080082,7.32711348,0.01655852,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24257089965874998,0.0412370529419875,1.22392978034125,0.07353370120290231,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.01468068034125,0.0014693892953557125
MIX_2217,0.6,0.8,0.35,0.04,1.4,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.12884137163873854,1.6450881958007812e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2217.inp,0.25725158,1.47014556,0.5493143,0.10426819,0.0609859,0.073277,0.09579605,0.0205038,9.08341351,9.32541714,0.01787734,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24140164208937498,0.04103827915519375,1.228743917910625,0.07382293458807035,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.015849937910624997,0.001586420285474456
MIX_2218,0.6,0.8,0.35,0.04,1.7,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.1290488622272316,9.775161743164062e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2218.inp,0.25725158,1.47379044,0.5493143,0.10426819,0.0609859,0.073277,0.10286297,0.0205038,10.0960262,11.32372081,0.01919616,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24023238451999998,0.0408395053684,1.2335580554799999,0.0741121679732384,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.01701919548,0.0017034512755931999
MIX_2219,0.6,0.8,0.35,0.04,2.0,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.12925635281572465,9.775161743164062e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2219.inp,0.25725158,1.47743532,0.5493143,0.10426819,0.0609859,0.073277,0.10992989,0.0205038,11.10863889,13.32202447,0.02051498,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23906312695062498,0.04064073158160625,1.2383721930493752,0.07440140135840646,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.018188453049374997,0.0018204822657119436
MIX_2220,0.6,0.8,0.35,0.05,1.1,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.12935652357977911,1.2636184692382812e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2220.inp,0.25725158,1.4785437,0.5493143,0.10426819,0.0609859,0.073277,0.11207889,0.0205038,8.10676872,7.32711338,0.01666203,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.2424791283396875,0.041221451817746876,1.2360645716603125,0.07426275946535157,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.0147724516603125,0.0014785746866806781
MIX_2221,0.6,0.8,0.35,0.05,1.4,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.12962156980213554,1.0013580322265625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2221.inp,0.25725158,1.48314776,0.5493143,0.10426819,0.0609859,0.073277,0.12100552,0.0205038,9.12224612,9.32541705,0.0179891,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24130255637187498,0.04102143458321875,1.2418452036281251,0.07461005983397775,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.015949023628125,0.001596337774939031
MIX_2222,0.6,0.8,0.35,0.05,1.7,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.1298866161116441,1.049041748046875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2222.inp,0.25725158,1.48775182,0.5493143,0.10426819,0.0609859,0.073277,0.12993217,0.0205038,10.13772355,11.32372077,0.01931616,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.24012599326999998,0.0408214188559,1.24762582673,0.0749573596699384,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.01712558673,0.0017140999758056999
MIX_2223,0.6,0.8,0.35,0.05,2.0,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.1301516617332005,1.2159347534179688e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2223.inp,0.25725158,1.49235587,0.5493143,0.10426819,0.0609859,0.073277,0.1388588,0.0205038,11.15320094,13.32202445,0.02064323,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.2389494213021875,0.04062140162137188,1.2534064486978125,0.07530465943776457,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.018302158697812498,0.0018318630640640529
MIX_2224,0.6,0.8,0.4,0.02,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1271916325326,1.4066696166992188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2224.inp,0.25725158,1.44315196,0.5493143,0.10426819,0.0609859,0.073277,0.04345916,0.0205038,8.00574066,7.32711342,0.01869466,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23855691999999998,0.040554676399999996,1.20459504,0.0723720700032,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.01869466,0.0018711485193999998
MIX_2225,0.6,0.8,0.4,0.02,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1272842538758,1.0013580322265625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2225.inp,0.25725158,1.44493721,0.5493143,0.10426819,0.0609859,0.073277,0.04692051,0.0205038,9.01317159,9.32541712,0.02018362,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23706795999999997,0.0403015532,1.20786925,0.07256878454,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.02018362,0.0020201785258
MIX_2226,0.6,0.8,0.4,0.02,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1273768753173,1.1444091796875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2226.inp,0.25725158,1.44672246,0.5493143,0.10426819,0.0609859,0.073277,0.05038186,0.0205038,10.02060247,11.32372071,0.02167257,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23557900999999998,0.0400484317,1.21114345,0.072765498476,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.02167257,0.0021692075313
MIX_2227,0.6,0.8,0.4,0.02,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1274694966605,1.0728836059570312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2227.inp,0.25725158,1.44850771,0.5493143,0.10426819,0.0609859,0.073277,0.05384321,0.0205038,11.0280334,13.32202441,0.02316153,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23409005,0.0397953085,1.2144176599999998,0.0729622130128,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.02316153,0.0023182375377
MIX_2228,0.6,0.8,0.4,0.03,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.12788468174839998,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2228.inp,0.25725158,1.45470597,0.5493143,0.10426819,0.0609859,0.073277,0.06586079,0.0205038,8.04027651,7.32711348,0.01880816,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23844342,0.0405353814,1.21626255,0.073073054004,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.01880816,0.0018825087344
MIX_2229,0.6,0.8,0.4,0.03,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.12803250114429998,1.0728836059570312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2229.inp,0.25725158,1.45741144,0.5493143,0.10426819,0.0609859,0.073277,0.07110634,0.0205038,9.05045804,9.3254171,0.02030615,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23694542999999998,0.0402807231,1.22046601,0.0733255978808,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.02030615,0.0020324425535
MIX_2230,0.6,0.8,0.4,0.03,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1281803210427,7.62939453125e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2230.inp,0.25725158,1.46011692,0.5493143,0.10426819,0.0609859,0.073277,0.07635189,0.0205038,10.06063957,11.32372072,0.02180415,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23544742999999999,0.0400260631,1.22466949,0.0735781429592,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.02180415,0.0021823773735
MIX_2231,0.6,0.8,0.4,0.03,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.12832814103940002,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2231.inp,0.25725158,1.4628224,0.5493143,0.10426819,0.0609859,0.073277,0.08159744,0.0205038,11.07082115,13.32202445,0.02330214,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23394943999999998,0.0397714048,1.2288729600000001,0.0738306874368,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.02330214,0.0023323111926
MIX_2232,0.6,0.8,0.4,0.04,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1285921690214,1.1205673217773438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2232.inp,0.25725158,1.46650068,0.5493143,0.10426819,0.0609859,0.073277,0.08872912,0.0205038,8.07553183,7.32711348,0.01892402,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23832756,0.0405156852,1.2281731200000001,0.0737886410496,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.01892402,0.0018941051618
MIX_2233,0.6,0.8,0.4,0.04,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.12879633743920002,9.298324584960938e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2233.inp,0.25725158,1.47014556,0.5493143,0.10426819,0.0609859,0.073277,0.09579605,0.0205038,9.08852132,9.32541714,0.02043124,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23682034,0.0402594578,1.23332522,0.07409817921760001,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.02043124,0.0020449628116
MIX_2234,0.6,0.8,0.4,0.04,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.12900050575869998,9.5367431640625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2234.inp,0.25725158,1.47379044,0.5493143,0.10426819,0.0609859,0.073277,0.10286297,0.0205038,10.10151082,11.32372081,0.02193847,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23531311,0.040003228700000004,1.2384773299999998,0.07440771798639999,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.02193847,0.0021958214623
MIX_2235,0.6,0.8,0.4,0.04,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.12920467417650003,8.58306884765625e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2235.inp,0.25725158,1.47743532,0.5493143,0.10426819,0.0609859,0.073277,0.10992989,0.0205038,11.11450031,13.32202447,0.02344569,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.23380589,0.0397470013,1.2436294300000001,0.07471725615440002,0.0034173,0.0042887114999999995,0.01829577,0.00810502611,0.02344569,0.0023466791121000002
