mix_id,R,f_FA,yCO2,w_SS,w_b,converged,pH,pCO2_bar,temperature_K,pressure_bar,C-S-H_1.0_mol,Calcite_mol,Ettringite_mol,Hydrotalcite_mol,Silica_gel_mol,C-S-H_1.0_kg,Calcite_kg,Ettringite_kg,Hydrotalcite_kg,Silica_gel_kg,dominant_phase_by_mass,dominant_phase_by_mole,phase_assemblage,carbonation_state,csh_silica_class,pH_regime,phase_diagram_class
MIX_0688,0.3,0.6,0.15,0.02,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.1578044468075,0.0019212131924999,0.0034173,0.0150132479999999,1.0164182231925,0.026826755957275,0.0001922942284373,0.0042887114999999,0.0066508688639999,0.0610664068494054,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0689,0.3,0.6,0.15,0.02,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.157698367131875,0.002027292868125,0.0034173,0.0150132479999999,1.017416922868125,0.0268087224124187,0.0002029117431706,0.0042887114999999,0.0066508688639999,0.0611264087259169,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0690,0.3,0.6,0.15,0.02,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.1575922874562499,0.0021333725437499,0.0034173,0.0150132479999999,1.01841563254375,0.0267906888675624,0.0002135292579039,0.0042887114999999,0.0066508688639999,0.0611864112032284,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0691,0.3,0.6,0.15,0.02,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.157486207780625,0.002239452219375,0.0034173,0.0150132479999999,1.0194143322193752,0.0267726553227062,0.0002241467726372,0.0042887114999999,0.0066508688639999,0.06124641307974,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0692,0.3,0.6,0.15,0.03,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.157792781766875,0.0019328782331249,0.0034173,0.0150132479999999,1.024763078233125,0.0268247729003687,0.0001934617823534,0.0042887114999999,0.0066508688639999,0.0615677657402461,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0693,0.3,0.6,0.15,0.03,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.157686056144375,0.0020396038556249,0.0034173,0.0150132479999999,1.0262225438556252,0.0268066295445437,0.0002041439499095,0.0042887114999999,0.0066508688639999,0.0616554504348459,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0694,0.3,0.6,0.15,0.03,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.1575793343215625,0.0021463256784374,0.0034173,0.0150132479999999,1.0276820056784377,0.0267884868346656,0.0002148257371548,0.0042887114999999,0.0066508688639999,0.0617431349011605,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0695,0.3,0.6,0.15,0.03,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.15747261249875,0.00225304750125,0.0034173,0.0150132479999999,1.02914146750125,0.0267703441247875,0.0002255075244001,0.0042887114999999,0.0066508688639999,0.0618308193674751,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0696,0.3,0.6,0.15,0.04,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.1577808735462499,0.0019447864537499,0.0034173,0.0150132479999999,1.03328179645375,0.0268227485028625,0.0001946536761558,0.0042887114999999,0.0066508688639999,0.0620795703309412,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0697,0.3,0.6,0.15,0.04,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.1576734943775,0.0020521656225,0.0034173,0.0150132479999999,1.0352116156225,0.026804494044175,0.000205401257156,0.0042887114999999,0.0066508688639999,0.0621955138665998,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0698,0.3,0.6,0.15,0.04,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.1575661114090625,0.0021595485909374,0.0034173,0.0150132479999999,1.0371414385909374,0.0267862389395406,0.0002161492184669,0.0042887114999999,0.0066508688639999,0.0623114576305435,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0699,0.3,0.6,0.15,0.04,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.1574587322403124,0.0022669277596874,0.0034173,0.0150132479999999,1.0390712577596874,0.0267679844808531,0.0002268967994671,0.0042887114999999,0.0066508688639999,0.062427401166202,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0700,0.3,0.6,0.15,0.05,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.1577687183459375,0.0019569416540624,0.0034173,0.0150132479999999,1.0419798416540624,0.0268206821188093,0.0001958702901551,0.0042887114999999,0.0066508688639999,0.062602148886576,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0701,0.3,0.6,0.15,0.05,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.1576606628328125,0.0020649971671875,0.0034173,0.0150132479999999,1.0443899271671877,0.0268023126815781,0.0002066855664637,0.0042887114999999,0.0066508688639999,0.0627469468242046,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0702,0.3,0.6,0.15,0.05,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.157552611119375,0.002173048880625,0.0034173,0.0150132479999999,1.046800008880625,0.0267839438902937,0.0002175004624617,0.0042887114999999,0.0066508688639999,0.0628917445335479,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0703,0.3,0.6,0.15,0.05,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.1574445594059375,0.0022811005940624,0.0034173,0.0150132479999999,1.0492100905940625,0.0267655750990093,0.0002283153584597,0.0042887114999999,0.0066508688639999,0.0630365422428912,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Alkaline (9.5-10.0),Silica-rich
MIX_0704,0.3,0.6,0.2,0.02,1.1,True,9.48675,0.20265,298.15,1.01325,0.1563101665025,0.0034154934975,0.0034173,0.0150132479999999,1.0179125034975,0.0265727283054249,0.0003418567441647,0.0042887114999999,0.0066508688639999,0.0611561832101298,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0705,0.3,0.6,0.2,0.02,1.4,True,9.48675,0.20265,298.15,1.01325,0.1561215804125,0.0036040795875,0.0034173,0.0150132479999999,1.0189937095875,0.026540668670125,0.0003607323259128,0.0042887114999999,0.0066508688639999,0.0612211420720169,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0706,0.3,0.6,0.2,0.02,1.7,True,9.48675,0.20265,298.15,1.01325,0.1559329943225,0.0037926656775,0.0034173,0.0150132479999999,1.0200749256775,0.026508609034825,0.0003796079076609,0.0042887114999999,0.0066508688639999,0.0612861015347041,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0707,0.3,0.6,0.2,0.02,2.0,True,9.48675,0.20265,298.15,1.01325,0.1557444082325,0.0039812517675,0.0034173,0.0150132479999999,1.0211561317675002,0.026476549399525,0.000398483489409,0.0042887114999999,0.0066508688639999,0.0613510603965914,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0708,0.3,0.6,0.2,0.03,1.1,True,9.48675,0.20265,298.15,1.01325,0.1562894303412499,0.0034362296587499,0.0034173,0.0150132479999999,1.02626642965875,0.0265692031580125,0.0003439322265442,0.0042887114999999,0.0066508688639999,0.0616580870938977,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0709,0.3,0.6,0.2,0.03,1.4,True,9.48675,0.20265,298.15,1.01325,0.15609969927875,0.00362596072125,0.0034173,0.0150132479999999,1.02780890072125,0.0265369488773875,0.0003629224085899,0.0042887114999999,0.0066508688639999,0.0617507587553327,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0710,0.3,0.6,0.2,0.03,1.7,True,9.48675,0.20265,298.15,1.01325,0.15590996821625,0.00381569178375,0.0034173,0.0150132479999999,1.02935137178375,0.0265046945967625,0.0003819125906355,0.0042887114999999,0.0066508688639999,0.0618434304167677,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0711,0.3,0.6,0.2,0.03,2.0,True,9.48675,0.20265,298.15,1.01325,0.15572024222,0.0040054177799999,0.0034173,0.0150132479999999,1.03089383778,0.0264724411774,0.0004009022656001,0.0042887114999999,0.0066508688639999,0.0619361017738224,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0712,0.3,0.6,0.2,0.04,1.1,True,9.48675,0.20265,298.15,1.01325,0.1562682635487499,0.0034573964512499,0.0034173,0.0150132479999999,1.03479440645125,0.0265656048032875,0.0003460508108056,0.0042887114999999,0.0066508688639999,0.0621704479395911,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0713,0.3,0.6,0.2,0.04,1.4,True,9.48675,0.20265,298.15,1.01325,0.1560773621824999,0.0036482978175,0.0034173,0.0150132479999999,1.0368077478175,0.026533151571025,0.0003651581285535,0.0042887114999999,0.0066508688639999,0.0622914094888754,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0714,0.3,0.6,0.2,0.04,1.7,True,9.48675,0.20265,298.15,1.01325,0.1558864658825,0.0038391941175,0.0034173,0.0150132479999999,1.0388210841175,0.026500699200025,0.0003842649392205,0.0042887114999999,0.0066508688639999,0.0624123707337794,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0715,0.3,0.6,0.2,0.04,2.0,True,9.48675,0.20265,298.15,1.01325,0.15569556451625,0.00403009548375,0.0034173,0.0150132479999999,1.0408344254837498,0.0264682459677625,0.0004033722569685,0.0042887114999999,0.0066508688639999,0.0625333322830637,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0716,0.3,0.6,0.2,0.05,1.1,True,9.48675,0.20265,298.15,1.01325,0.1562466509262499,0.00347900907375,0.0034173,0.0150132479999999,1.04350190907375,0.0265619306574625,0.0003482140181916,0.0042887114999999,0.0066508688639999,0.0626935946971509,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0717,0.3,0.6,0.2,0.05,1.4,True,9.48675,0.20265,298.15,1.01325,0.1560545589912499,0.00367110100875,0.0034173,0.0150132479999999,1.04599603100875,0.0265292750285125,0.0003674404999657,0.0042887114999999,0.0066508688639999,0.0628434415430057,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0718,0.3,0.6,0.2,0.05,1.7,True,9.48675,0.20265,298.15,1.01325,0.1558624670562499,0.00386319294375,0.0034173,0.0150132479999999,1.04849015294375,0.0264966193995625,0.0003866669817399,0.0042887114999999,0.0066508688639999,0.0629932883888605,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0719,0.3,0.6,0.2,0.05,2.0,True,9.48675,0.20265,298.15,1.01325,0.1556703700549999,0.0040552899449999,0.0034173,0.0150132479999999,1.050984279945,0.02646396290935,0.000405893970595,0.0042887114999999,0.0066508688639999,0.0631431355390956,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Low carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0720,0.3,0.6,0.25,0.02,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.1543889545765625,0.0053367054234374,0.0034173,0.0150132479999999,1.0198337154234376,0.0262461222780156,0.0005341508458318,0.0042887114999999,0.0066508688639999,0.0612716096226401,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0721,0.3,0.6,0.25,0.02,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.1540942888109374,0.0056313711890625,0.0034173,0.0150132479999999,1.0210210011890624,0.0261960290978593,0.0005636439423132,0.0042887114999999,0.0066508688639999,0.0613429417514388,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0722,0.3,0.6,0.25,0.02,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.1537996230453125,0.0059260369546874,0.0034173,0.0150132479999999,1.0222082969546875,0.0261459359177031,0.0005931370387946,0.0042887114999999,0.0066508688639999,0.0614142744810376,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0723,0.3,0.6,0.25,0.02,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.1535049572796875,0.0062207027203125,0.0034173,0.0150132479999999,1.0233955827203127,0.0260958427375468,0.000622630135276,0.0042887114999999,0.0066508688639999,0.0614856066098363,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0724,0.3,0.6,0.25,0.03,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.154356549575,0.0053691104249999,0.0034173,0.0150132479999999,1.0281993104249998,0.02624061342775,0.0005373942624382,0.0042887114999999,0.0066508688639999,0.0617742145703339,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0725,0.3,0.6,0.25,0.03,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.15406009795625,0.0056655620437499,0.0034173,0.0150132479999999,1.02984850204375,0.0261902166525625,0.0005670661049589,0.0042887114999999,0.0066508688639999,0.0618732980027885,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0726,0.3,0.6,0.25,0.03,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.1537636463375,0.0059620136624999,0.0034173,0.0150132479999999,1.0314976936625,0.026139819877375,0.0005967379474796,0.0042887114999999,0.0066508688639999,0.061972381435243,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0727,0.3,0.6,0.25,0.03,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.1534671883859374,0.0062584716140624,0.0034173,0.0150132479999999,1.0331468916140625,0.0260894220256093,0.0006264104238515,0.0042887114999999,0.0066508688639999,0.0620714652481728,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0728,0.3,0.6,0.25,0.04,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.1543234796281249,0.0054021803718749,0.0034173,0.0150132479999999,1.036739190371875,0.0262349915367812,0.0005407042334209,0.0042887114999999,0.0066508688639999,0.0622872905575422,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0729,0.3,0.6,0.25,0.04,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.1540251978265625,0.0057004621734374,0.0034173,0.0150132479999999,1.0388599121734374,0.0261842836305156,0.0005705592589393,0.0042887114999999,0.0066508688639999,0.0624147035233801,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0730,0.3,0.6,0.25,0.04,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.153726916025,0.0059987439749999,0.0034173,0.0150132479999999,1.0409806339749998,0.02613357572425,0.0006004142844577,0.0042887114999999,0.0066508688639999,0.062542116489218,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0731,0.3,0.6,0.25,0.04,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.15342864055625,0.0062970194437499,0.0034173,0.0150132479999999,1.04310134944375,0.0260828688945625,0.0006302686761249,0.0042887114999999,0.0066508688639999,0.0626695290745805,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0732,0.3,0.6,0.25,0.05,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.1542897067390625,0.0054359532609374,0.0034173,0.0150132479999999,1.0454588532609377,0.0262292501456406,0.0005440845618872,0.0042887114999999,0.0066508688639999,0.0628111679039171,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0733,0.3,0.6,0.25,0.05,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.153989563090625,0.0057360969093749,0.0034173,0.0150132479999999,1.048061026909375,0.0261782257254062,0.0005741259396593,0.0042887114999999,0.0066508688639999,0.0629675064967152,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0734,0.3,0.6,0.25,0.05,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.1536894194421875,0.0060362405578124,0.0034173,0.0150132479999999,1.0506632005578127,0.0261272013051718,0.0006041673174314,0.0042887114999999,0.0066508688639999,0.0631238450895134,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0735,0.3,0.6,0.25,0.05,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.15338927579375,0.0063363842062499,0.0034173,0.0150132479999999,1.05326537420625,0.0260761768849375,0.0006342086952035,0.0042887114999999,0.0066508688639999,0.0632801836823114,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Moderately alkaline (9.0-9.5),Silica-rich
MIX_0736,0.3,0.6,0.3,0.02,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.152040799630625,0.0076848603693749,0.0034173,0.0150132479999999,1.022181870369375,0.0258469359372062,0.0007691776743707,0.0042887114999999,0.0066508688639999,0.061412686771792,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0737,0.3,0.6,0.3,0.02,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.151616480928125,0.008109179071875,0.0034173,0.0150132479999999,1.0234988090718748,0.0257748017577812,0.0008116477333039,0.0042887114999999,0.0066508688639999,0.0614918084490382,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0738,0.3,0.6,0.3,0.02,1.7,True,8.980125000000001,0.303975,298.15,1.01325,0.151192169825,0.0085334901749999,0.0034173,0.0150132479999999,1.024815750175,0.02570266887025,0.0008541170316157,0.0042887114999999,0.0066508688639999,0.0615709302705139,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0739,0.3,0.6,0.3,0.02,2.0,True,8.980125000000001,0.303975,298.15,1.01325,0.1507678511225,0.0089578088775,0.0034173,0.0150132479999999,1.0261326888775002,0.025630534690825,0.0008965870905489,0.0042887114999999,0.0066508688639999,0.0616500519477602,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0740,0.3,0.6,0.3,0.03,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.1519941470675,0.0077315129324999,0.0034173,0.0150132479999999,1.0305617129325,0.025839005001475,0.0007738471294139,0.0042887114999999,0.0066508688639999,0.0619161477129846,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0741,0.3,0.6,0.3,0.03,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.151567252176875,0.0081584078231249,0.0034173,0.0150132479999999,1.0323413478231251,0.0257664328700687,0.0008165750390165,0.0042887114999999,0.0066508688639999,0.0620230681772133,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0742,0.3,0.6,0.3,0.03,1.7,True,8.980125000000001,0.303975,298.15,1.01325,0.15114035728625,0.0085853027137499,0.0034173,0.0150132479999999,1.03412098271375,0.0256938607386625,0.0008593029486192,0.0042887114999999,0.0066508688639999,0.0621299886414421,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0743,0.3,0.6,0.3,0.03,2.0,True,8.980125000000001,0.303975,298.15,1.01325,0.150713462395625,0.009012197604375,0.0034173,0.0150132479999999,1.035900617604375,0.0256212886072562,0.0009020308582218,0.0042887114999999,0.0066508688639999,0.0622369091056708,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0744,0.3,0.6,0.3,0.04,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.151946514185,0.0077791458149999,0.0034173,0.0150132479999999,1.039116155815,0.02583090741145,0.0007786147046233,0.0042887114999999,0.0066508688639999,0.0624300986413652,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0745,0.3,0.6,0.3,0.04,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.15151699751,0.00820866249,0.0034173,0.0150132479999999,1.04136811249,0.0257578895767,0.000821605028624,0.0042887114999999,0.0066508688639999,0.0625653961983992,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0746,0.3,0.6,0.3,0.04,1.7,True,8.980125000000001,0.303975,298.15,1.01325,0.151087473235625,0.008638186764375,0.0034173,0.0150132479999999,1.043620076764375,0.0256848704500562,0.0008645961132462,0.0042887114999999,0.0066508688639999,0.0627006942120036,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0747,0.3,0.6,0.3,0.04,2.0,True,8.980125000000001,0.303975,298.15,1.01325,0.1506579489612499,0.0090677110387499,0.0034173,0.0150132479999999,1.04587204103875,0.0256118513234125,0.0009075871978684,0.0042887114999999,0.0066508688639999,0.0628359922256081,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0748,0.3,0.6,0.3,0.05,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.151897885784375,0.007827774215625,0.0034173,0.0150132479999999,1.047850674215625,0.0258226405833437,0.0007834819212419,0.0042887114999999,0.0066508688639999,0.0629548685068747,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0749,0.3,0.6,0.3,0.05,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.151465678930625,0.008259981069375,0.0034173,0.0150132479999999,1.050584911069375,0.0257491654182062,0.0008267415052337,0.0042887114999999,0.0066508688639999,0.063119141457048,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0750,0.3,0.6,0.3,0.05,1.7,True,8.980125000000001,0.303975,298.15,1.01325,0.1510334720768749,0.0086921879231249,0.0034173,0.0150132479999999,1.0533191479231252,0.0256756902530687,0.0008700010892255,0.0042887114999999,0.0066508688639999,0.0632834144072213,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
MIX_0751,0.3,0.6,0.3,0.05,2.0,True,8.980125000000001,0.303975,298.15,1.01325,0.150601265223125,0.009124394776875,0.0034173,0.0150132479999999,1.056053384776875,0.0256022150879312,0.0009132606732174,0.0042887114999999,0.0066508688639999,0.0634476873573946,Silica_gel,Silica_gel,C-S-H_1.0 + Hydrotalcite + Silica_gel,Medium carbonation,Silica dominant,Slightly alkaline (8.5-9.0),Silica-rich
