mix_id,R,f_FA,yCO2,w_SS,w_b,converged,pH,pCO2_bar,temperature_K,pressure_bar,C-S-H_1.0_mol,Calcite_mol,Ettringite_mol,Hydrotalcite_mol,Silica_gel_mol,C-S-H_1.0_kg,Calcite_kg,Ettringite_kg,Hydrotalcite_kg,Silica_gel_kg
MIX_2984,0.9,0.4,0.3,0.04,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.5462013995425,0.013792470457499997,0.015377851666666666,0.036584094,0.9661099204575,0.09285423792222501,0.0013804883680911748,0.019299203841666664,0.016206753642,0.0580438840210866
MIX_2985,0.9,0.4,0.3,0.04,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.54491283431875,0.015081035681249999,0.015377851666666666,0.036584094,0.97286579568125,0.09263518183418751,0.0015094608613363124,0.019299203841666664,0.016206753642,0.0584497770045295
MIX_2986,0.9,0.4,0.3,0.04,1.7,True,8.980125000000001,0.303975,298.15,1.01325,0.543624261495625,0.016369608504375,0.015377851666666666,0.036584094,0.9796216885043749,0.09241612445425626,0.001638434115202894,0.019299203841666664,0.016206753642,0.058855671045342846
MIX_2987,0.9,0.4,0.3,0.04,2.0,True,8.980125000000001,0.303975,298.15,1.01325,0.5423356962718751,0.017658173728124997,0.015377851666666666,0.036584094,0.9863775737281248,0.09219706836621877,0.001767406608448031,0.019299203841666664,0.016206753642,0.05926156462958574
MIX_2988,0.9,0.4,0.3,0.05,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.54611517703375,0.013878692966249998,0.015377851666666666,0.036584094,0.9815962829662499,0.0928395800957375,0.0013891183789919623,0.019299203841666664,0.016206753642,0.058974304680612294
MIX_2989,0.9,0.4,0.3,0.05,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.5448185564725,0.015175313527499998,0.015377851666666666,0.036584094,0.9897989935275001,0.09261915460032501,0.0015188971309674747,0.019299203841666664,0.016206753642,0.05946712353113221
MIX_2990,0.9,0.4,0.3,0.05,1.7,True,8.980125000000001,0.303975,298.15,1.01325,0.543521928311875,0.016471941688125,0.015377851666666666,0.036584094,0.9980017116881251,0.09239872781301875,0.001648676643564431,0.019299203841666664,0.016206753642,0.059959942838222556
MIX_2991,0.9,0.4,0.3,0.05,2.0,True,8.980125000000001,0.303975,298.15,1.01325,0.542225307750625,0.017768562249374998,0.015377851666666666,0.036584094,1.006204412249375,0.09217830231760626,0.0017784553955399434,0.019299203841666664,0.016206753642,0.060452761087942446
MIX_2992,0.9,0.4,0.35,0.02,1.1,True,8.7268125,0.3546375,298.15,1.01325,0.5414483235859375,0.0185455464140625,0.015377851666666666,0.036584094,0.9410055664140624,0.09204621500960938,0.0018562237405835155,0.019299203841666664,0.016206753642,0.05653561443015687
MIX_2993,0.9,0.4,0.35,0.02,1.4,True,8.7268125,0.3546375,298.15,1.01325,0.5397156888840625,0.020278181115937502,0.015377851666666666,0.036584094,0.9454160711159375,0.09175166711029063,0.0020296431478941846,0.019299203841666664,0.016206753642,0.05680059755264553
MIX_2994,0.9,0.4,0.35,0.02,1.7,True,8.7268125,0.3546375,298.15,1.01325,0.537983063048125,0.022010806951875,0.015377851666666666,0.036584094,0.9498265669518751,0.09145712071818127,0.0022030616678131686,0.019299203841666664,0.016206753642,0.05706558014246865
MIX_2995,0.9,0.4,0.35,0.02,2.0,True,8.7268125,0.3546375,298.15,1.01325,0.53625042834625,0.02374344165375,0.015377851666666666,0.036584094,0.9542370716537499,0.09116257281886252,0.0023764810751238374,0.019299203841666664,0.016206753642,0.0573305632649573
MIX_2996,0.9,0.4,0.35,0.03,1.1,True,8.7268125,0.3546375,298.15,1.01325,0.5413357261796875,0.0186581438203125,0.015377851666666666,0.036584094,0.9558929638203125,0.09202707345054688,0.001867493614975078,0.019299203841666664,0.016206753642,0.057430049266324376
MIX_2997,0.9,0.4,0.35,0.03,1.4,True,8.7268125,0.3546375,298.15,1.01325,0.5395925764759375,0.0204012935240625,0.015377851666666666,0.036584094,0.9616943335240624,0.09173073800090938,0.0020419654688234156,0.019299203841666664,0.016206753642,0.05777859555812567
MIX_2998,0.9,0.4,0.35,0.03,1.7,True,8.7268125,0.3546375,298.15,1.01325,0.537849435638125,0.022144434361875,0.015377851666666666,0.036584094,0.967495694361875,0.09143440405848126,0.0022164364352800685,0.019299203841666664,0.016206753642,0.05812714131726145
MIX_2999,0.9,0.4,0.35,0.03,2.0,True,8.7268125,0.3546375,298.15,1.01325,0.536106285934375,0.023887584065625,0.015377851666666666,0.036584094,0.973297054065625,0.09113806860884377,0.002390908289128406,0.019299203841666664,0.016206753642,0.05847568700826275
MIX_3000,0.9,0.4,0.35,0.04,1.1,True,8.7268125,0.3546375,298.15,1.01325,0.5412207881659375,0.0187730818340625,0.015377851666666666,0.036584094,0.9710905318340625,0.09200753398820939,0.0018789977607713156,0.019299203841666664,0.016206753642,0.058343119152590474
MIX_3001,0.9,0.4,0.35,0.04,1.4,True,8.7268125,0.3546375,298.15,1.01325,0.539466901811875,0.020526968188124998,0.015377851666666666,0.036584094,0.9783117281881251,0.09170937330801875,0.002054544245949431,0.019299203841666664,0.016206753642,0.058776968629542556
MIX_3002,0.9,0.4,0.35,0.04,1.7,True,8.7268125,0.3546375,298.15,1.01325,0.5377130154578125,0.0222808545421875,0.015377851666666666,0.036584094,0.9855329345421875,0.09141121262782813,0.0022300907311275466,0.019299203841666664,0.016206753642,0.059210818707294624
MIX_3003,0.9,0.4,0.35,0.04,2.0,True,8.7268125,0.3546375,298.15,1.01325,0.53595912910375,0.02403474089625,0.015377851666666666,0.036584094,0.9927541408962499,0.09111305194763751,0.0024056372163056626,0.019299203841666664,0.016206753642,0.0596446687850467
MIX_3004,0.9,0.4,0.35,0.05,1.1,True,8.7268125,0.3546375,298.15,1.01325,0.54110342975125,0.01889044024875,0.015377851666666666,0.036584094,0.9866080302487499,0.09198758305771251,0.0018907441644973877,0.019299203841666664,0.016206753642,0.05927541045734489
MIX_3005,0.9,0.4,0.35,0.05,1.4,True,8.7268125,0.3546375,298.15,1.01325,0.5393385850984375,0.0206552849015625,0.015377851666666666,0.036584094,0.9952789649015626,0.09168755946673438,0.0020673874657973906,0.019299203841666664,0.016206753642,0.059796360211285884
MIX_3006,0.9,0.4,0.35,0.05,1.7,True,8.7268125,0.3546375,298.15,1.01325,0.5375737315796875,0.0224201384203125,0.015377851666666666,0.036584094,1.0039499084203127,0.09138753436854688,0.002244031654489078,0.019299203841666664,0.016206753642,0.06031731049789239
MIX_3007,0.9,0.4,0.35,0.05,2.0,True,8.7268125,0.3546375,298.15,1.01325,0.5358088780609375,0.024184991939062497,0.015377851666666666,0.036584094,1.0126208419390625,0.09108750927035937,0.0024206758431807654,0.019299203841666664,0.016206753642,0.06083826018369888
MIX_3008,0.9,0.4,0.4,0.02,1.1,True,8.5,0.4053,298.15,1.01325,0.53608787,0.023906,0.015377851666666666,0.036584094,0.9463660199999999,0.0911349379,0.00239275154,0.019299203841666664,0.016206753642,0.056857670481599995
MIX_3009,0.9,0.4,0.4,0.02,1.4,True,8.5,0.4053,298.15,1.01325,0.53385443,0.02613944,0.015377851666666666,0.036584094,0.95127733,0.0907552531,0.0026162965496,0.019299203841666664,0.016206753642,0.0571527419864
MIX_3010,0.9,0.4,0.4,0.02,1.7,True,8.5,0.4053,298.15,1.01325,0.531621,0.02837287,0.015377851666666666,0.036584094,0.9561886300000001,0.09037557,0.0028398405583,0.019299203841666664,0.016206753642,0.057447812890400005
MIX_3011,0.9,0.4,0.4,0.02,2.0,True,8.5,0.4053,298.15,1.01325,0.52938757,0.0306063,0.015377851666666666,0.036584094,0.9610999299999999,0.08999588690000002,0.003063384567,0.019299203841666664,0.016206753642,0.0577428837944
MIX_3012,0.9,0.4,0.4,0.03,1.1,True,8.5,0.4053,298.15,1.01325,0.53594273,0.02405114,0.015377851666666666,0.036584094,0.96128596,0.09111026410000002,0.0024072786026,0.019299203841666664,0.016206753642,0.0577540604768
MIX_3013,0.9,0.4,0.4,0.03,1.4,True,8.5,0.4053,298.15,1.01325,0.53369574,0.02629813,0.015377851666666666,0.036584094,0.96759117,0.09072827580000001,0.0026321798317,0.019299203841666664,0.016206753642,0.0581328774936
MIX_3014,0.9,0.4,0.4,0.03,1.7,True,8.5,0.4053,298.15,1.01325,0.53144874,0.02854513,0.015377851666666666,0.036584094,0.9738963900000001,0.09034628580000001,0.0028570820616999996,0.019299203841666664,0.016206753642,0.0585116951112
MIX_3015,0.9,0.4,0.4,0.03,2.0,True,8.5,0.4053,298.15,1.01325,0.52920175,0.03079212,0.015377851666666666,0.036584094,0.98020159,0.08996429750000001,0.0030819832908,0.019299203841666664,0.016206753642,0.0588905115272
MIX_3016,0.9,0.4,0.4,0.04,1.1,True,8.5,0.4053,298.15,1.01325,0.53579457,0.0241993,0.015377851666666666,0.036584094,0.97651675,0.0910850769,0.002422107937,0.019299203841666664,0.016206753642,0.05866912634
MIX_3017,0.9,0.4,0.4,0.04,1.4,True,8.5,0.4053,298.15,1.01325,0.53353373,0.02646014,0.015377851666666666,0.036584094,0.9842449,0.09070073410000001,0.0026483954126,0.019299203841666664,0.016206753642,0.059133433592
MIX_3018,0.9,0.4,0.4,0.04,1.7,True,8.5,0.4053,298.15,1.01325,0.5312729,0.02872097,0.015377851666666666,0.036584094,0.9919730499999999,0.09031639300000001,0.0028746818873,0.019299203841666664,0.016206753642,0.059597740844
MIX_3019,0.9,0.4,0.4,0.04,2.0,True,8.5,0.4053,298.15,1.01325,0.5290120700000001,0.0309818,0.015377851666666666,0.036584094,0.9997011999999998,0.08993205190000002,0.003100968362,0.019299203841666664,0.016206753642,0.06006204809599999
MIX_3020,0.9,0.4,0.4,0.05,1.1,True,8.5,0.4053,298.15,1.01325,0.53564329,0.02435058,0.015377851666666666,0.036584094,0.9920681699999999,0.0910593593,0.0024372495522,0.019299203841666664,0.016206753642,0.05960345565359999
MIX_3021,0.9,0.4,0.4,0.05,1.4,True,8.5,0.4053,298.15,1.01325,0.53336832,0.02662555,0.015377851666666666,0.036584094,1.00124923,0.0906726144,0.0026649512995,0.019299203841666664,0.016206753642,0.0601550537384
MIX_3022,0.9,0.4,0.4,0.05,1.7,True,8.5,0.4053,298.15,1.01325,0.53109335,0.02890052,0.015377851666666666,0.036584094,1.01043029,0.0902858695,0.0028926530468,0.019299203841666664,0.016206753642,0.0607066518232
MIX_3023,0.9,0.4,0.4,0.05,2.0,True,8.5,0.4053,298.15,1.01325,0.52881839,0.03117548,0.015377851666666666,0.036584094,1.01961133,0.0898991263,0.0031203537932,0.019299203841666664,0.016206753642,0.0612582487064
MIX_3024,0.9,0.5,0.0,0.02,1.1,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.01564082,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.0610197004656
MIX_3025,0.9,0.5,0.0,0.02,1.4,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.01831869,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.061180586895200006
MIX_3026,0.9,0.5,0.0,0.02,1.7,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.02099656,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.0613414733248
MIX_3027,0.9,0.5,0.0,0.02,2.0,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.02367443,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.0615023597544
MIX_3028,0.9,0.5,0.0,0.03,1.1,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.03041563,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.061907371050400006
MIX_3029,0.9,0.5,0.0,0.03,1.4,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.03447385,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.062151188908
MIX_3030,0.9,0.5,0.0,0.03,1.7,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.03853206,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.06239500616480001
MIX_3031,0.9,0.5,0.0,0.03,2.0,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.04259028,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.0626388240224
MIX_3032,0.9,0.5,0.0,0.04,1.1,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.04549825,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.06281353486
MIX_3033,0.9,0.5,0.0,0.04,1.4,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.05096557,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.0631420114456
MIX_3034,0.9,0.5,0.0,0.04,1.7,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.05643289,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.06347048803119999
MIX_3035,0.9,0.5,0.0,0.04,2.0,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.0619002100000001,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.06379896461680001
MIX_3036,0.9,0.5,0.0,0.05,1.1,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.06089839,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.0637387752712
MIX_3037,0.9,0.5,0.0,0.05,1.4,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.06780448,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.0641536931584
MIX_3038,0.9,0.5,0.0,0.05,1.7,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.07471057,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.0645686110456
MIX_3039,0.9,0.5,0.0,0.05,2.0,True,10.5,0.0,298.15,1.01325,0.51601893,0.0,0.012814876666666667,0.033368564999999996,1.08161665,0.0877232181,0.0,0.016082670216666668,0.014782274294999998,0.064983528332
MIX_3040,0.9,0.5,0.15,0.02,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.5126126051484375,0.0034063248515625,0.012814876666666667,0.033368564999999996,1.0190471448515623,0.08714414287523439,0.0003409390543928906,0.016082670216666668,0.014782274294999998,0.06122435246268187
MIX_3041,0.9,0.5,0.15,0.02,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.5122943661215625,0.0037245638784374996,0.012814876666666667,0.033368564999999996,1.0220432538784374,0.08709004224066563,0.0003727915985928093,0.016082670216666668,0.014782274294999998,0.06140435869301652
MIX_3042,0.9,0.5,0.15,0.02,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.5119761270946875,0.004042802905312499,0.012814876666666667,0.033368564999999996,1.0250393629053125,0.08703594160609689,0.00040464414279272806,0.016082670216666668,0.014782274294999998,0.061584364923351176
MIX_3043,0.9,0.5,0.15,0.02,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.5116578918675,0.0043610381325,0.012814876666666667,0.033368564999999996,1.0280354681325,0.086981841617475,0.000436496306681925,0.016082670216666668,0.014782274294999998,0.061764370925400595
MIX_3044,0.9,0.5,0.15,0.03,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.512591923449375,0.003427006550625,0.012814876666666667,0.033368564999999996,1.033842636550625,0.08714062698639376,0.0003430090856520562,0.016082670216666668,0.014782274294999998,0.062113265603961555
MIX_3045,0.9,0.5,0.15,0.03,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.51227175418125,0.00374717581875,0.012814876666666667,0.033368564999999996,1.0382210258187499,0.08708619821081251,0.00037505482769868747,0.016082670216666668,0.014782274294999998,0.0623763192311905
MIX_3046,0.9,0.5,0.15,0.03,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.511951584913125,0.004067345086874999,0.012814876666666667,0.033368564999999996,1.0425994050868752,0.08703176943523125,0.00040710056974531866,0.016082670216666668,0.014782274294999998,0.06263937225761947
MIX_3047,0.9,0.5,0.15,0.03,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.511631415645,0.004387514354999999,0.012814876666666667,0.033368564999999996,1.046977794355,0.08697734065965002,0.0004391463117919499,0.016082670216666668,0.014782274294999998,0.0629024258848484
MIX_3048,0.9,0.5,0.15,0.04,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.512570812385625,0.0034481176143749993,0.012814876666666667,0.033368564999999996,1.048946367614375,0.08713703810555624,0.0003451220920227937,0.016082670216666668,0.014782274294999998,0.06302069776627166
MIX_3049,0.9,0.5,0.15,0.04,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.5122486710796875,0.0037702589203124997,0.012814876666666667,0.033368564999999996,1.0547358289203124,0.08708227408354688,0.0003773652153340781,0.016082670216666668,0.014782274294999998,0.06336852860153237
MIX_3050,0.9,0.5,0.15,0.04,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.51192652977375,0.004092400226249999,0.012814876666666667,0.033368564999999996,1.0605252902262499,0.0870275100615375,0.0004096083386453624,0.016082670216666668,0.014782274294999998,0.06371635943679309
MIX_3051,0.9,0.5,0.15,0.04,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.511604384668125,0.0044145453318749995,0.012814876666666667,0.033368564999999996,1.066314755331875,0.08697274539358126,0.0004418518422673687,0.016082670216666668,0.014782274294999998,0.06406419050033905
MIX_3052,0.9,0.5,0.15,0.05,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.5125492567584374,0.0034696732415624995,0.012814876666666667,0.033368564999999996,1.0643680632415626,0.08713337364893436,0.0003472795947479906,0.016082670216666668,0.014782274294999998,0.06394723323955308
MIX_3053,0.9,0.5,0.15,0.05,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.512225101618125,0.0037938283818749995,0.012814876666666667,0.033368564999999996,1.071598308381875,0.08707826727508125,0.00037972428274186867,0.016082670216666668,0.014782274294999998,0.06438162636758304
MIX_3054,0.9,0.5,0.15,0.05,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.5119009464778125,0.0041179835221875,0.012814876666666667,0.033368564999999996,1.0788285535221873,0.08702316090122812,0.0004121689707357469,0.016082670216666668,0.014782274294999998,0.06481601949561301
MIX_3055,0.9,0.5,0.15,0.05,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.5115767875378124,0.0044421424621875,0.012814876666666667,0.033368564999999996,1.0860587924621874,0.08696805388142811,0.0004446140390403468,0.016082670216666668,0.014782274294999998,0.06525041225112822
MIX_3056,0.9,0.5,0.2,0.02,1.1,True,9.48675,0.20265,298.15,1.01325,0.5099632413749999,0.006055688625,0.012814876666666667,0.033368564999999996,1.021696508625,0.08669375103374999,0.00060611387447625,0.016082670216666668,0.014782274294999998,0.06138352623819
MIX_3057,0.9,0.5,0.2,0.02,1.4,True,9.48675,0.20265,298.15,1.01325,0.509397483105,0.006621446895,0.012814876666666667,0.033368564999999996,1.0249401368950002,0.08659757212785,0.0006627406197205499,0.016082670216666668,0.014782274294999998,0.06157840342465161
MIX_3058,0.9,0.5,0.2,0.02,1.7,True,9.48675,0.20265,298.15,1.01325,0.5088317248349999,0.007187205165,0.012814876666666667,0.033368564999999996,1.028183765165,0.08650139322195,0.00071936736496485,0.016082670216666668,0.014782274294999998,0.06177328061111321
MIX_3059,0.9,0.5,0.2,0.02,2.0,True,9.48675,0.20265,298.15,1.01325,0.50826597163125,0.00775295836875,0.012814876666666667,0.033368564999999996,1.03142738836875,0.0864052151773125,0.0007759936031281875,0.016082670216666668,0.014782274294999998,0.061968157493194495
MIX_3060,0.9,0.5,0.2,0.03,1.1,True,9.48675,0.20265,298.15,1.01325,0.50992647559875,0.006092454401249999,0.012814876666666667,0.033368564999999996,1.03650808440125,0.08668750085178752,0.0006097937610211124,0.016082670216666668,0.014782274294999998,0.0622734057108271
MIX_3061,0.9,0.5,0.2,0.03,1.4,True,9.48675,0.20265,298.15,1.01325,0.50935728241125,0.00666164758875,0.012814876666666667,0.033368564999999996,1.04113549758875,0.0865907380099125,0.0006667643071579874,0.016082670216666668,0.014782274294999998,0.0625514206951321
MIX_3062,0.9,0.5,0.2,0.03,1.7,True,9.48675,0.20265,298.15,1.01325,0.5087880942899999,0.00723083571,0.012814876666666667,0.033368564999999996,1.0457628957100003,0.0864939760293,0.0007237343462139001,0.016082670216666668,0.014782274294999998,0.06282943477425681
MIX_3063,0.9,0.5,0.2,0.03,2.0,True,9.48675,0.20265,298.15,1.01325,0.5082189011025,0.007800028897499999,0.012814876666666667,0.033368564999999996,1.0503903088975,0.086397213187425,0.0007807048923507749,0.016082670216666668,0.014782274294999998,0.06310744975856179
MIX_3064,0.9,0.5,0.2,0.04,1.1,True,9.48675,0.20265,298.15,1.01325,0.50988894481875,0.0061299851812499995,0.012814876666666667,0.033368564999999996,1.05162823518125,0.08668112061918751,0.0006135502167913125,0.016082670216666668,0.014782274294999998,0.0631818243696895
MIX_3065,0.9,0.5,0.2,0.04,1.4,True,9.48675,0.20265,298.15,1.01325,0.50931624578625,0.00670268421375,0.012814876666666667,0.033368564999999996,1.05766825421375,0.0865837617836625,0.0006708716629542375,0.016082670216666668,0.014782274294999998,0.0635447087131621
MIX_3066,0.9,0.5,0.2,0.04,1.7,True,9.48675,0.20265,298.15,1.01325,0.50874355182,0.00727537818,0.012814876666666667,0.033368564999999996,1.06370826818,0.0864864038094,0.0007281926020362,0.016082670216666668,0.014782274294999998,0.06390759275225441
MIX_3067,0.9,0.5,0.2,0.04,2.0,True,9.48675,0.20265,298.15,1.01325,0.5081708527875,0.0078480772125,0.012814876666666667,0.033368564999999996,1.0697482872125001,0.08638904497387499,0.000785514048199125,0.016082670216666668,0.014782274294999998,0.06427047709572702
MIX_3068,0.9,0.5,0.2,0.05,1.1,True,9.48675,0.20265,298.15,1.01325,0.50985062370375,0.00616830629625,0.012814876666666667,0.033368564999999996,1.06706669629625,0.0866746060296375,0.0006173857771916625,0.016082670216666668,0.014782274294999998,0.0641093671134787
MIX_3069,0.9,0.5,0.2,0.05,1.4,True,9.48675,0.20265,298.15,1.01325,0.50927434789875,0.0067445821012499995,0.012814876666666667,0.033368564999999996,1.07454906210125,0.08657663914278751,0.0006750652225141125,0.016082670216666668,0.014782274294999998,0.0645589076510431
MIX_3070,0.9,0.5,0.2,0.05,1.7,True,9.48675,0.20265,298.15,1.01325,0.5086980670275,0.0073208629725,0.012814876666666667,0.033368564999999996,1.0820314329724998,0.08647867139467501,0.0007327451749175249,0.016082670216666668,0.014782274294999998,0.06500844849298779
MIX_3071,0.9,0.5,0.2,0.05,2.0,True,9.48675,0.20265,298.15,1.01325,0.5081217912225,0.0078971387775,0.012814876666666667,0.033368564999999996,1.0895137887775,0.086380704507825,0.000790424620239975,0.016082670216666668,0.014782274294999998,0.0654579884297522
MIX_3072,0.9,0.5,0.25,0.02,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.5065569165234375,0.009462013476562498,0.012814876666666667,0.033368564999999996,1.0251028334765624,0.08611467580898438,0.0009470529288691404,0.016082670216666668,0.014782274294999998,0.06158817823527187
MIX_3073,0.9,0.5,0.25,0.02,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.5056729192265624,0.010346010773437499,0.012814876666666667,0.033368564999999996,1.0286647007734375,0.08596439626851562,0.0010355322183133592,0.016082670216666668,0.014782274294999998,0.06180217522246813
MIX_3074,0.9,0.5,0.25,0.02,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.5047889282625,0.011230001737499997,0.012814876666666667,0.033368564999999996,1.0322265617375,0.085814117804625,0.0011240108739063747,0.016082670216666668,0.014782274294999998,0.062016171829189
MIX_3075,0.9,0.5,0.25,0.02,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.5039049309656249,0.012113999034374998,0.012814876666666667,0.033368564999999996,1.035788429034375,0.08566383826415624,0.0012124901633505936,0.016082670216666668,0.014782274294999998,0.06223016881638525
MIX_3076,0.9,0.5,0.25,0.03,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.50649947158125,0.00951945841875,0.012814876666666667,0.033368564999999996,1.03993508841875,0.0861049101688125,0.0009528025931326875,0.016082670216666668,0.014782274294999998,0.062479300112198495
MIX_3077,0.9,0.5,0.25,0.03,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.5056101103921875,0.010408819607812498,0.012814876666666667,0.033368564999999996,1.0448826696078124,0.08595371876667188,0.001041818754545953,0.016082670216666668,0.014782274294999998,0.06277655079003737
MIX_3078,0.9,0.5,0.25,0.03,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.504720749203125,0.011298180796875,0.012814876666666667,0.033368564999999996,1.049830240796875,0.08580252736453127,0.0011308349159592187,0.016082670216666668,0.014782274294999998,0.06307380086707624
MIX_3079,0.9,0.5,0.25,0.03,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.5038313880140625,0.012187541985937498,0.012814876666666667,0.033368564999999996,1.0547778219859376,0.08565133596239062,0.0012198510773724842,0.016082670216666668,0.014782274294999998,0.06337105154491514
MIX_3080,0.9,0.5,0.25,0.04,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.5064408297375,0.009578100262499998,0.012814876666666667,0.033368564999999996,1.0550763502625,0.08609494105537502,0.0009586720552736248,0.016082670216666668,0.014782274294999998,0.063388987123771
MIX_3081,0.9,0.5,0.25,0.04,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.505545990665625,0.010472939334374999,0.012814876666666667,0.033368564999999996,1.061438509334375,0.08594281841315625,0.0010482364979775935,0.016082670216666668,0.014782274294999998,0.06377122564080925
MIX_3082,0.9,0.5,0.25,0.04,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.5046511452609375,0.011367784739062498,0.012814876666666667,0.033368564999999996,1.0678006747390625,0.08579069469435938,0.0011378015745327655,0.016082670216666668,0.014782274294999998,0.06415346453832288
MIX_3083,0.9,0.5,0.25,0.04,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.5037563061890625,0.012262623810937498,0.012814876666666667,0.033368564999999996,1.0741628338109375,0.08563857205214064,0.001227366017236734,0.016082670216666668,0.014782274294999998,0.06453570305536112
MIX_3084,0.9,0.5,0.25,0.05,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.5063809529953125,0.009637977004687498,0.012814876666666667,0.033368564999999996,1.0705363670046875,0.08608476200920313,0.0009646651183991716,0.016082670216666668,0.014782274294999998,0.06431782492964162
MIX_3085,0.9,0.5,0.25,0.05,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.5054805157171874,0.010538414282812499,0.012814876666666667,0.033368564999999996,1.0783428942828124,0.08593168767192187,0.0010547898855667029,0.016082670216666668,0.014782274294999998,0.06478684108851136
MIX_3086,0.9,0.5,0.25,0.05,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.504580084771875,0.011438845228124998,0.012814876666666667,0.033368564999999996,1.086149415228125,0.08577861441121876,0.001144914018883031,0.016082670216666668,0.014782274294999998,0.06525585686690576
MIX_3087,0.9,0.5,0.25,0.05,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.5036796474937499,0.012339282506249999,0.012814876666666667,0.033368564999999996,1.09395593250625,0.0856255400739375,0.0012350387860505622,0.016082670216666668,0.014782274294999998,0.0657248724249755
MIX_3088,0.9,0.5,0.3,0.02,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.50239363059375,0.01362529940625,0.012814876666666667,0.033368564999999996,1.02926611940625,0.0854069172009375,0.0013637562175715624,0.016082670216666668,0.014782274294999998,0.0618383084539275
