mix_id,R,f_FA,yCO2,w_SS,w_b,converged,pH,pCO2_bar,num_phases,method,temperature_K,pressure_bar,CO2_fraction,pe,Eh,system_mass_kg,execution_time,input_file,input_Ca_mol,input_Si_mol,input_Al_mol,input_Fe_mol,input_Mg_mol,input_K_mol,input_Na_mol,input_S_mol,input_O_mol,input_H_mol,input_C_mol,phase_list,phase_C-S-H_1.0_mol,phase_C-S-H_1.0_kg,phase_Silica_gel_mol,phase_Silica_gel_kg,phase_Ettringite_mol,phase_Ettringite_kg,phase_Hydrotalcite_mol,phase_Hydrotalcite_kg,phase_Calcite_mol,phase_Calcite_kg,Ca_Si_ratio,total_solid_mass_kg,Calcite_mass_fraction,Ettringite_mass_fraction,Silica_gel_mass_fraction,Hydrotalcite_mass_fraction,C-S-H_1.0_mass_fraction,carbonation_degree
MIX_2772,0.9,0.2,0.35,0.03,1.1,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.199867472961313,9.989738464355469e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2772.inp,0.64794373,1.39881696,0.61016091,0.07706518,0.14338385,0.06410463,0.08422021,0.12302281,10.60045607,10.99067013,0.02104475,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6292855861796876,0.10697854965054689,0.7695313738203124,0.046233444939124374,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.0186581438203125,0.001867493614975078,0.46320837427770334,0.199867472961313,0.009343659507828922,0.12874666746686098,0.23132050568799367,0.09534174507301803,0.5352474217639669,0.02879593235269505
MIX_2773,0.9,0.2,0.35,0.03,1.4,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.20009415565732516,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2773.inp,0.64794373,1.40287518,0.61016091,0.07706518,0.14338385,0.06410463,0.09208854,0.12302281,12.11516669,13.9881257,0.02301087,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6275424364759375,0.1066822142009094,0.7753327435240626,0.04658199123092568,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.0204012935240625,0.0020419654688234156,0.46186841081172536,0.20009415565732516,0.010205023035754816,0.128600812923666,0.23280035868424095,0.09523373430311893,0.5331600705534545,0.03148621180563608
MIX_2774,0.9,0.2,0.35,0.03,1.7,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.20032083783968946,2.1696090698242188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2774.inp,0.64794373,1.40693339,0.61016091,0.07706518,0.14338385,0.06410463,0.09995686,0.12302281,13.62987722,16.9855811,0.02497698,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6257992956381251,0.10638588025848127,0.781134094361875,0.04693053638926145,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.022144434361875,0.0022164364352800685,0.4605361807170888,0.20032083783968943,0.011064432727399886,0.12845528880731755,0.23427685742504142,0.09512596822671589,0.5310774523143261,0.0341764775753866
MIX_2775,0.9,0.2,0.35,0.03,2.0,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.20054752053570157,1.0728836059570312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2775.inp,0.64794373,1.41099161,0.61016091,0.07706518,0.14338385,0.06410463,0.10782519,0.12302281,15.14458784,19.98303666,0.0269431,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6240561459343751,0.10608954480884378,0.7869354640656249,0.04727908268106274,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.023887584065625,0.002390908289128406,0.45921161072961936,0.2005475205357016,0.011921904003348595,0.12831009333897386,0.23575002339194256,0.09501844552650975,0.5289995332405901,0.03686675702832763
MIX_2776,0.9,0.2,0.35,0.04,1.1,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.20077250693023785,1.811981201171875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2776.inp,0.64794373,1.41389958,0.61016091,0.07706518,0.14338385,0.06410463,0.11346335,0.12302281,10.64550219,10.99067019,0.02117439,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6291706481659376,0.1069590101882094,0.7847289318340624,0.04714651422459047,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.0187730818340625,0.0018789977607713156,0.45826714932200013,0.20077250693023788,0.009358839955553895,0.12816630858622083,0.2348255491848286,0.09491196751420783,0.5327373342611125,0.02897332123449233
MIX_2777,0.9,0.2,0.35,0.04,1.4,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.2010837428129774,2.0265579223632812e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2777.inp,0.64794373,1.4193669,0.61016091,0.07706518,0.14338385,0.06410463,0.12406373,0.12302281,12.16442123,13.98812569,0.02315262,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.627416761811875,0.10666084950801875,0.791950138188125,0.047580364302342554,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.020526968188124998,0.002054544245949431,0.4565019305116597,0.2010837428129774,0.010217356292390936,0.12796793375187354,0.23661964718318285,0.09476506349519614,0.5304299987800514,0.031680171031143366
MIX_2778,0.9,0.2,0.35,0.04,1.7,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.20139497869571696,1.1205673217773438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2778.inp,0.64794373,1.42483422,0.61016091,0.07706518,0.14338385,0.06410463,0.13466411,0.12302281,13.68334026,16.98558118,0.02513085,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6256628754578125,0.10636268882782814,0.7991713445421874,0.04801421438009462,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.0222808545421875,0.0022300907311275466,0.45475025856308043,0.20139497869571693,0.011073219126230638,0.12777017205462676,0.23840819998197363,0.09461861352724678,0.5281297948133856,0.03438702082779441
MIX_2779,0.9,0.2,0.35,0.04,2.0,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.20170621457845656,1.2636184692382812e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2779.inp,0.64794373,1.43030154,0.61016091,0.07706518,0.14338385,0.06410463,0.14526449,0.12302281,15.2022593,19.98303667,0.02710908,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.62390898910375,0.10606452814763752,0.8063925508962501,0.048448064457846704,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.02403474089625,0.0024056372163056626,0.45301197812784205,0.20170621457845653,0.011926440740264407,0.12757302065623974,0.24019123325019323,0.09447261550853578,0.5258366893489964,0.03709387062444545
MIX_2780,0.9,0.2,0.35,0.05,1.1,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.20169659430902148,1.049041748046875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2780.inp,0.64794373,1.42929973,0.61016091,0.07706518,0.14338385,0.06410463,0.14332212,0.12302281,10.69149657,10.99067012,0.02130676,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6290532897512501,0.10693905925771252,0.80024644024875,0.048078806130144904,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.01889044024875,0.0018907441644973877,0.4533294986032545,0.20169659430902148,0.009374199748078734,0.12757910547306547,0.2383719282470663,0.0944771215440397,0.5301976444919555,0.029154445627299387
MIX_2781,0.9,0.2,0.35,0.05,1.4,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.20209416377328432,1.3828277587890625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2781.inp,0.64794373,1.43620582,0.61016091,0.07706518,0.14338385,0.06410463,0.15671208,0.12302281,12.21471267,13.98812562,0.02329735,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6272884450984375,0.10663903566673438,0.8089173749015626,0.04859975588408588,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.0206552849015625,0.0020673874657973906,0.4511496339395735,0.20209416377328432,0.010229822703310075,0.12732812565434165,0.24048074893720614,0.09429126155740045,0.5276700406529228,0.03187820784742323
MIX_2782,0.9,0.2,0.35,0.05,1.7,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.202491732549595,1.2636184692382812e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2782.inp,0.64794373,1.4431119,0.61016091,0.07706518,0.14338385,0.06410463,0.17010204,0.12302281,13.73792877,16.98558112,0.02528795,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6255235915796875,0.10633901056854689,0.8175883084203124,0.04912070556989237,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.0224201384203125,0.002244031654489078,0.4489906361073601,0.20249173254959502,0.01108209024203619,0.12707813180795619,0.24258128925635725,0.09410613172032686,0.5251523564794761,0.03460198375073758
MIX_2783,0.9,0.2,0.35,0.05,2.0,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.20288930192670568,1.5735626220703125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2783.inp,0.64794373,1.45001799,0.61016091,0.07706518,0.14338385,0.06410463,0.18349199,0.12302281,15.26114483,19.98303657,0.02727855,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6237587380609375,0.10603898547035938,0.8262592519390626,0.04964165585649888,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.024184991939062497,0.0024206758431807654,0.44685220074774024,0.20288930192670568,0.011931017648540874,0.1268291173296047,0.2446735996458044,0.09392172714208341,0.522644537741087,0.03732575965405193
MIX_2784,0.9,0.2,0.4,0.02,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1989282159502667,1.239776611328125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2784.inp,0.64794373,1.38404215,0.61016091,0.07706518,0.14338385,0.06410463,0.05557388,0.12302281,10.5623058,10.99067014,0.023906,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6240377300000001,0.10608641410000003,0.7600044199999999,0.04566106555359999,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.023906,0.00239275154,0.46815317723754635,0.19892821595026666,0.012028215943963331,0.1293545561438325,0.22953538949980837,0.09579190948047743,0.5332899284292245,0.03689517914821165
MIX_2785,0.9,0.2,0.4,0.02,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.19906714826546668,1.0728836059570312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2785.inp,0.64794373,1.38672003,0.61016091,0.07706518,0.14338385,0.06410463,0.06076591,0.12302281,12.07345216,13.9881256,0.02613944,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.62180429,0.10570672930000001,0.76491574,0.0459561376592,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.02613944,0.0026162965496,0.46724913171786747,0.19906714826546665,0.013142784086085116,0.1292642774207268,0.2308574671237531,0.09572505469368399,0.531010416173408,0.040342145136531816
MIX_2786,0.9,0.2,0.4,0.02,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1992060800781667,1.4781951904296875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2786.inp,0.64794373,1.3893979,0.61016091,0.07706518,0.14338385,0.06410463,0.06595793,0.12302281,13.58459854,16.98558113,0.02837287,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6195708600000001,0.10532704620000002,0.76982704,0.0462512085632,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.02837287,0.0028398405583,0.4663485744100845,0.19920608007816668,0.014255792572998239,0.12917412494966085,0.2321776951879866,0.09565829340127008,0.5287340933860916,0.04378909569141303
MIX_2787,0.9,0.2,0.4,0.02,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.19934501129006668,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2787.inp,0.64794373,1.39207576,0.61016091,0.07706518,0.14338385,0.06410463,0.07114995,0.12302281,15.09574492,19.98303666,0.0306063,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6173374300000001,0.10494736310000002,0.7747383299999999,0.0465462788664,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.0306063,0.003063384567,0.46545148516446755,0.19934501129006668,0.01536724970260604,0.1290840985296354,0.23349608069860828,0.09559162545438818,0.5264609451131192,0.047236046246294246
MIX_2788,0.9,0.2,0.4,0.03,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.1998144598088667,1.239776611328125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2788.inp,0.64794373,1.39881696,0.61016091,0.07706518,0.14338385,0.06410463,0.08422021,0.12302281,10.60646886,10.99067013,0.02405114,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6238925900000001,0.10606174030000003,0.7749243699999999,0.046557456149599996,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.02405114,0.0024072786026,0.46320837427770334,0.1998144598088667,0.012047569548760058,0.1287808254888204,0.23300343814373778,0.0953670403718085,0.5308011259464089,0.037119180081097596
MIX_2789,0.9,0.2,0.4,0.03,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.2000361897547667,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2789.inp,0.64794373,1.40287518,0.61016091,0.07706518,0.14338385,0.06410463,0.09208854,0.12302281,12.12174122,13.9881257,0.02629813,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6216456,0.10567975200000002,0.7812295800000001,0.046936273166400005,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.02629813,0.0026321798317,0.46186841081172536,0.2000361897547667,0.01315851813419889,0.12863807849144293,0.2346389080919677,0.09526133085635713,0.5283031639261236,0.040587058379191805
MIX_2790,0.9,0.2,0.4,0.03,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.20025791900156667,9.298324584960938e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2790.inp,0.64794373,1.40693339,0.61016091,0.07706518,0.14338385,0.06410463,0.09995686,0.12302281,13.6370135,16.9855811,0.02854513,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6193986,0.10529776200000002,0.78753479,0.0473150901832,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.02854513,0.0028570820616999996,0.4605361807170888,0.20025791900156667,0.014267011634386087,0.12849564804783467,0.23627075720887106,0.09515585576086676,0.5258107268486855,0.04405495211072496
MIX_2791,0.9,0.2,0.4,0.03,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.20047964894746667,9.775161743164062e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2791.inp,0.64794373,1.41099161,0.61016091,0.07706518,0.14338385,0.06410463,0.10782519,0.12302281,15.15228586,19.98303666,0.03079212,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6171516100000001,0.10491577370000002,0.7938399999999999,0.047693907199999996,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.03079212,0.0030819832908,0.45921161072961936,0.2004796489474667,0.015373048114575918,0.1283535322110133,0.23789899586619745,0.0950506136435238,0.5233238096658857,0.04752283040881916
MIX_2792,0.9,0.2,0.4,0.04,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.20071916720566668,1.0728836059570312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2792.inp,0.64794373,1.41389958,0.61016091,0.07706518,0.14338385,0.06410463,0.11346335,0.12302281,10.65155202,10.99067019,0.0241993,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.62374443,0.10603655310000001,0.79015515,0.047472521412,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.0241993,0.002422107937,0.45826714932200013,0.20071916720566668,0.012067148192735747,0.1282003678925196,0.2365121480386879,0.09493718971034223,0.528283145667506,0.037347841912545726
MIX_2793,0.9,0.2,0.4,0.04,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.20102541973406668,1.1920928955078125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2793.inp,0.64794373,1.4193669,0.61016091,0.07706518,0.14338385,0.06410463,0.12406373,0.12302281,12.17103626,13.98812569,0.02646014,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6214835900000001,0.10565221030000002,0.7978833099999999,0.047936829264799995,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.02646014,0.0026483954126,0.4565019305116597,0.20102541973406668,0.013174430451562181,0.12800506081721885,0.2384615304092821,0.09479255748217934,0.5255664203423079,0.04083709552358241
MIX_2794,0.9,0.2,0.4,0.04,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.20133167236076668,1.1444091796875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2794.inp,0.64794373,1.42483422,0.61016091,0.07706518,0.14338385,0.06410463,0.13466411,0.12302281,13.69052051,16.98558118,0.02872097,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6192227600000001,0.10526786920000003,0.8056114599999998,0.04840113651679999,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.02872097,0.0028746818873,0.45475025856308043,0.20133167236076668,0.014278339081796414,0.12781034785612821,0.240404979133285,0.09464836521791359,0.5228579682141838,0.04432633370118014
MIX_2795,0.9,0.2,0.4,0.04,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.2016379249874667,1.1920928955078125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2795.inp,0.64794373,1.43030154,0.61016091,0.07706518,0.14338385,0.06410463,0.14526449,0.12302281,15.21000475,19.98303667,0.0309818,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6169619300000001,0.10488352810000003,0.81333961,0.0488654437688,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.0309818,0.003100968362,0.45301197812784205,0.2016379249874667,0.015378894425018799,0.12761622636468062,0.24234252434210032,0.0945046109591437,0.520157743413118,0.04781557187877787
MIX_2796,0.9,0.2,0.4,0.05,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.2016429211352667,1.0251998901367188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2796.inp,0.64794373,1.42929973,0.61016091,0.07706518,0.14338385,0.06410463,0.14332212,0.12302281,10.69758421,10.99067012,0.02435058,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.62359315,0.10601083550000001,0.8057065800000001,0.048406851326400005,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.02435058,0.0024372495522,0.4533294986032545,0.20164292113526666,0.012086958159847038,0.12761306439140285,0.24006223987362968,0.0945022693991165,0.5257354676800778,0.03758131897694552
MIX_2797,0.9,0.2,0.4,0.05,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.2020354760673667,1.0013580322265625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2797.inp,0.64794373,1.43620582,0.61016091,0.07706518,0.14338385,0.06410463,0.15671208,0.12302281,12.22136905,13.98812562,0.02662555,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.62131818,0.10562409060000001,0.81488764,0.048958449411200006,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.02662555,0.0026649512995,0.4511496339395735,0.2020354760673667,0.013190511637136181,0.12736511220608593,0.24232600303643062,0.0943186514887821,0.5227997211366026,0.04109238003721521
MIX_2798,0.9,0.2,0.4,0.05,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.20242803039866666,1.621246337890625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2798.inp,0.64794373,1.4431119,0.61016091,0.07706518,0.14338385,0.06410463,0.17010204,0.12302281,13.74515389,16.98558112,0.02890052,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6190432100000001,0.10523734570000001,0.8240686899999998,0.04951004689519999,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.02890052,0.0028926530468,0.4489906361073601,0.2024280303986667,0.014289785064223369,0.1271181220717165,0.24458098403287135,0.09413574601332454,0.5198753623238613,0.04460344109748489
MIX_2799,0.9,0.2,0.4,0.05,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.2028205854290667,2.0265579223632812e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2799.inp,0.64794373,1.45001799,0.61016091,0.07706518,0.14338385,0.06410463,0.18349199,0.12302281,15.2689387,19.98303657,0.03117548,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.61676825,0.10485060250000001,0.8332497400000001,0.05006164437920001,0.020503801666666665,0.02573227109166666,0.043015155,0.019055713665,0.03117548,0.0031203537932,0.44685220074774024,0.20282058542906667,0.015384798269171818,0.1268720875868831,0.246827235256283,0.09395354823225813,0.5169623301623574,0.048114486724315626
MIX_2800,0.9,0.3,0.0,0.02,1.1,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.19264476332226665,1.1205673217773438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2800.inp,0.6039688,1.43324802,0.61215579,0.08578968,0.13266542,0.06685634,0.05557388,0.10764496,10.52953353,10.99067014,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6039688,0.102674696,0.82927922,0.0498230955376,0.017940826666666666,0.022515737466666665,0.039799626,0.017631234318,,,0.42139866340639365,0.19264476332226665,,0.1168769763926228,0.258626783580878,0.09152200145380184,0.5329742380536072,
MIX_2801,0.9,0.3,0.0,0.02,1.4,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.19280564975186668,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2801.inp,0.6039688,1.43592589,0.61215579,0.08578968,0.13266542,0.06685634,0.06076591,0.10764496,12.03621302,13.9881256,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6039688,0.102674696,0.8319570900000001,0.049983981967200004,0.017940826666666666,0.022515737466666665,0.039799626,0.017631234318,,,0.4206127935738652,0.19280564975186668,,0.1167794485481395,0.2592454215195607,0.09144563103594809,0.5325294983776946,
MIX_2802,0.9,0.3,0.0,0.02,1.7,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.19296653618146667,1.0013580322265625e-05,/teamspace/studios/this_studio/inputs/generated/MIX_2802.inp,0.6039688,1.43860376,0.61215579,0.08578968,0.13266542,0.06685634,0.06595793,0.10764496,13.54289253,16.98558113,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6039688,0.102674696,0.8346349599999999,0.0501448683968,0.017940826666666666,0.022515737466666665,0.039799626,0.017631234318,,,0.41982984943541163,0.19296653618146667,,0.11668208333192313,0.25986302787576193,0.09136938796622521,0.5320855003078651,
MIX_2803,0.9,0.3,0.0,0.02,2.0,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.19312742261106666,7.62939453125e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2803.inp,0.6039688,1.44128163,0.61215579,0.08578968,0.13266542,0.06685634,0.07114995,0.10764496,15.04957204,19.98303666,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6039688,0.102674696,0.83731283,0.050305754826400005,0.017940826666666666,0.022515737466666665,0.039799626,0.017631234318,,,0.41904981468340435,0.19312742261106666,,0.11658488033753717,0.2604796052275872,0.09129327192636785,0.5316422419907149,
MIX_2804,0.9,0.3,0.0,0.03,1.1,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.19353243390706668,9.775161743164062e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2804.inp,0.6039688,1.44802283,0.61215579,0.08578968,0.13266542,0.06685634,0.08422021,0.10764496,10.5734063,10.99067013,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6039688,0.102674696,0.84405403,0.050710766122400004,0.017940826666666666,0.022515737466666665,0.039799626,0.017631234318,,,0.4170989486113904,0.19353243390706668,,0.11634089956128242,0.2620272223752859,0.09110221967939601,0.5305296578673263,
MIX_2805,0.9,0.3,0.0,0.03,1.4,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.19377625176466667,8.106231689453125e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2805.inp,0.6039688,1.45208105,0.61215579,0.08578968,0.13266542,0.06685634,0.09208854,0.10764496,12.08418469,13.9881257,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6039688,0.102674696,0.8481122500000001,0.05095458398000001,0.017940826666666666,0.022515737466666665,0.039799626,0.017631234318,,,0.41593325658950414,0.19377625176466667,,0.11619451429162565,0.26295577239045104,0.09098759083395654,0.5298621219679076,
MIX_2806,0.9,0.3,0.0,0.03,1.7,True,10.5,0.0,4,simplified_thermodynamic_model,298.15,1.01325,0.0,4.0,0.24,0.19402006902146668,8.106231689453125e-06,/teamspace/studios/this_studio/inputs/generated/MIX_2806.inp,0.6039688,1.45613926,0.61215579,0.08578968,0.13266542,0.06685634,0.09995686,0.10764496,13.59496298,16.9855811,0.0,"['C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.6039688,0.102674696,0.8521704600000001,0.05119840123680001,0.017940826666666666,0.022515737466666665,0.039799626,0.017631234318,,,0.41477406491912217,0.19402006902146668,,0.11604849729524959,0.26388198637712645,0.09087325036958897,0.5291962654426243,
