mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g,Ca_mol,Si_mol,Al_mol,Fe_mol,Mg_mol,K_mol,Na_mol,S_mol,O_mol,H_mol,C_mol,total_element_mass_g,CO2_moles,input_mass,mass_balance_error
MIX_4278,1.20000000,0.50000000,0.15000000,0.03000000,1.70000000,60.00000000,60.00000000,100.00000000,198.54482500,13.11340200,431.65822700,0.68683641,1.74739680,0.68696653,0.11965818,0.14003434,0.07694594,0.12356184,0.10251901,17.28959767,22.64744153,0.01323229,413.97054523,0.01323229,431.65822700,-4.09761257
MIX_4279,1.20000000,0.50000000,0.15000000,0.03000000,2.00000000,60.00000000,60.00000000,100.00000000,234.08164900,14.22680400,468.30845400,0.68683641,1.75280775,0.68696653,0.11965818,0.14003434,0.07694594,0.13405294,0.10251901,19.30621574,26.64404877,0.01435578,450.67021626,0.01435578,468.30845300,-3.76637164
MIX_4280,1.20000000,0.50000000,0.15000000,0.04000000,1.10000000,60.00000000,60.00000000,100.00000000,125.89866700,14.66666700,360.56533300,0.68683641,1.75494541,0.68696653,0.11965818,0.14003434,0.07694594,0.13819757,0.10251901,13.31104682,14.65422691,0.01105297,342.78174215,0.01105297,360.56533400,-4.93214133
MIX_4281,1.20000000,0.50000000,0.15000000,0.04000000,1.40000000,60.00000000,60.00000000,100.00000000,161.27466700,16.16666700,397.44133300,0.68683641,1.76223517,0.68696653,0.11965818,0.14003434,0.07694594,0.15233141,0.10251901,15.33325775,18.65083423,0.01218338,379.70749195,0.01218338,397.44133400,-4.46200245
MIX_4282,1.20000000,0.50000000,0.15000000,0.04000000,1.70000000,60.00000000,60.00000000,100.00000000,196.65066700,17.66666700,434.31733300,0.68683641,1.76952493,0.68696653,0.11965818,0.14003434,0.07694594,0.16646526,0.10251901,17.35546868,22.64744156,0.01331380,416.63324175,0.01331380,434.31733400,-4.07169847
MIX_4283,1.20000000,0.50000000,0.15000000,0.04000000,2.00000000,60.00000000,60.00000000,100.00000000,232.02666700,19.16666700,471.19333300,0.68683641,1.77681469,0.68696653,0.11965818,0.14003434,0.07694594,0.18059910,0.10251901,19.37767962,26.64404888,0.01444422,453.55899155,0.01444422,471.19333400,-3.74248555
MIX_4284,1.20000000,0.50000000,0.15000000,0.05000000,1.10000000,60.00000000,60.00000000,100.00000000,124.29305300,18.52631600,362.81936800,0.68683641,1.77370269,0.68696653,0.11965818,0.14003434,0.07694594,0.17456535,0.10251901,13.36688344,14.65422691,0.01112206,345.03881987,0.01112206,362.81936900,-4.90066150
MIX_4285,1.20000000,0.50000000,0.15000000,0.05000000,1.40000000,60.00000000,60.00000000,100.00000000,159.50484200,20.42105300,399.92589500,0.68683641,1.78291080,0.68696653,0.11965818,0.14003434,0.07694594,0.19241863,0.10251901,15.39480492,18.65083419,0.01225955,382.19540686,0.01225955,399.92589500,-4.43344339
MIX_4286,1.20000000,0.50000000,0.15000000,0.05000000,1.70000000,60.00000000,60.00000000,100.00000000,194.71663200,22.31578900,437.03242100,0.68683641,1.79211891,0.68696653,0.11965818,0.14003434,0.07694594,0.21027190,0.10251901,17.42272641,22.64744153,0.01339703,419.35199384,0.01339703,437.03242100,-4.04556420
MIX_4287,1.20000000,0.50000000,0.15000000,0.05000000,2.00000000,60.00000000,60.00000000,100.00000000,229.92842100,24.21052600,474.13894700,0.68683641,1.80132703,0.68696653,0.11965818,0.14003434,0.07694594,0.22812517,0.10251901,19.45064789,26.64404881,0.01453452,456.50858083,0.01453452,474.13894700,-3.71839653
MIX_4288,1.20000000,0.50000000,0.20000000,0.02000000,1.10000000,60.00000000,60.00000000,100.00000000,129.01159200,7.18367300,356.19526500,0.68683641,1.71857927,0.68696653,0.11965818,0.14003434,0.07694594,0.06768860,0.10251901,13.21007143,14.65422685,0.01455867,338.56595399,0.01455867,356.19526500,-4.94933896
MIX_4289,1.20000000,0.50000000,0.20000000,0.02000000,1.40000000,60.00000000,60.00000000,100.00000000,164.70595900,7.91836700,392.62432700,0.68683641,1.72214977,0.68696653,0.11965818,0.14003434,0.07694594,0.07461130,0.10251901,15.22195532,18.65083414,0.01604763,375.06054352,0.01604763,392.62432600,-4.47343206
MIX_4290,1.20000000,0.50000000,0.20000000,0.02000000,1.70000000,60.00000000,60.00000000,100.00000000,200.40032700,8.65306100,429.05338800,0.68683641,1.72572026,0.68696653,0.11965818,0.14003434,0.07694594,0.08153400,0.10251901,17.23383927,22.64744155,0.01753658,411.55513404,0.01753658,429.05338800,-4.07833954
MIX_4291,1.20000000,0.50000000,0.20000000,0.02000000,2.00000000,60.00000000,60.00000000,100.00000000,236.09469400,9.38775500,465.48244900,0.68683641,1.72929075,0.68696653,0.11965818,0.14003434,0.07694594,0.08845670,0.10251901,19.24572317,26.64404884,0.01902554,448.04972356,0.01902554,465.48244900,-3.74508759
MIX_4292,1.20000000,0.50000000,0.20000000,0.03000000,1.10000000,60.00000000,60.00000000,100.00000000,127.47117500,10.88659800,358.35777300,0.68683641,1.73657489,0.68696653,0.11965818,0.14003434,0.07694594,0.10257964,0.10251901,13.26368495,14.65422683,0.01464706,340.73235363,0.01464706,358.35777300,-4.91838623
MIX_4293,1.20000000,0.50000000,0.20000000,0.03000000,1.40000000,60.00000000,60.00000000,100.00000000,163.00800000,12.00000000,395.00800000,0.68683641,1.74198584,0.68696653,0.11965818,0.14003434,0.07694594,0.11307074,0.10251901,15.28105207,18.65083418,0.01614506,377.44850716,0.01614506,395.00800000,-4.44535119
MIX_4294,1.20000000,0.50000000,0.20000000,0.03000000,1.70000000,60.00000000,60.00000000,100.00000000,198.54482500,13.11340200,431.65822700,0.68683641,1.74739680,0.68696653,0.11965818,0.14003434,0.07694594,0.12356184,0.10251901,17.29841919,22.64744153,0.01764305,414.16466069,0.01764305,431.65822700,-4.05264286
MIX_4295,1.20000000,0.50000000,0.20000000,0.03000000,2.00000000,60.00000000,60.00000000,100.00000000,234.08164900,14.22680400,468.30845400,0.68683641,1.75280775,0.68696653,0.11965818,0.14003434,0.07694594,0.13405294,0.10251901,19.31578626,26.64404877,0.01914105,450.88081323,0.01914105,468.30845300,-3.72140192
MIX_4296,1.20000000,0.50000000,0.20000000,0.04000000,1.10000000,60.00000000,60.00000000,100.00000000,125.89866700,14.66666700,360.56533300,0.68683641,1.75494541,0.68696653,0.11965818,0.14003434,0.07694594,0.13819757,0.10251901,13.31841546,14.65422691,0.01473729,342.94388734,0.01473729,360.56533400,-4.88717161
MIX_4297,1.20000000,0.50000000,0.20000000,0.04000000,1.40000000,60.00000000,60.00000000,100.00000000,161.27466700,16.16666700,397.44133300,0.68683641,1.76223517,0.68696653,0.11965818,0.14003434,0.07694594,0.15233141,0.10251901,15.34138001,18.65083423,0.01624451,379.88622018,0.01624451,397.44133400,-4.41703273
MIX_4298,1.20000000,0.50000000,0.20000000,0.04000000,1.70000000,60.00000000,60.00000000,100.00000000,196.65066700,17.66666700,434.31733300,0.68683641,1.76952493,0.68696653,0.11965818,0.14003434,0.07694594,0.16646526,0.10251901,17.36434455,22.64744156,0.01775174,416.82855301,0.01775174,434.31733400,-4.02672876
MIX_4299,1.20000000,0.50000000,0.20000000,0.04000000,2.00000000,60.00000000,60.00000000,100.00000000,232.02666700,19.16666700,471.19333300,0.68683641,1.77681469,0.68696653,0.11965818,0.14003434,0.07694594,0.18059910,0.10251901,19.38730910,26.64404888,0.01925896,453.77088584,0.01925896,471.19333400,-3.69751584
MIX_4300,1.20000000,0.50000000,0.20000000,0.05000000,1.10000000,60.00000000,60.00000000,100.00000000,124.29305300,18.52631600,362.81936800,0.68683641,1.77370269,0.68696653,0.11965818,0.14003434,0.07694594,0.17456535,0.10251901,13.37429815,14.65422691,0.01482942,345.20197870,0.01482942,362.81936900,-4.85569179
MIX_4301,1.20000000,0.50000000,0.20000000,0.05000000,1.40000000,60.00000000,60.00000000,100.00000000,159.50484200,20.42105300,399.92589500,0.68683641,1.78291080,0.68696653,0.11965818,0.14003434,0.07694594,0.19241863,0.10251901,15.40297795,18.65083419,0.01634606,382.37525238,0.01634606,399.92589500,-4.38847367
MIX_4302,1.20000000,0.50000000,0.20000000,0.05000000,1.70000000,60.00000000,60.00000000,100.00000000,194.71663200,22.31578900,437.03242100,0.68683641,1.79211891,0.68696653,0.11965818,0.14003434,0.07694594,0.21027190,0.10251901,17.43165777,22.64744153,0.01786271,419.54852607,0.01786271,437.03242100,-4.00059448
MIX_4303,1.20000000,0.50000000,0.20000000,0.05000000,2.00000000,60.00000000,60.00000000,100.00000000,229.92842100,24.21052600,474.13894700,0.68683641,1.80132703,0.68696653,0.11965818,0.14003434,0.07694594,0.22812517,0.10251901,19.46033757,26.64404881,0.01937935,456.72179975,0.01937935,474.13894700,-3.67342682
MIX_4304,1.20000000,0.50000000,0.25000000,0.02000000,1.10000000,60.00000000,60.00000000,100.00000000,129.01159200,7.18367300,356.19526500,0.68683641,1.71857927,0.68696653,0.11965818,0.14003434,0.07694594,0.06768860,0.10251901,13.21735077,14.65422685,0.01819834,338.72613398,0.01819834,356.19526500,-4.90436924
MIX_4305,1.20000000,0.50000000,0.25000000,0.02000000,1.40000000,60.00000000,60.00000000,100.00000000,164.70595900,7.91836700,392.62432700,0.68683641,1.72214977,0.68696653,0.11965818,0.14003434,0.07694594,0.07461130,0.10251901,15.22997914,18.65083414,0.02005954,375.23710555,0.02005954,392.62432600,-4.42846235
MIX_4306,1.20000000,0.50000000,0.25000000,0.02000000,1.70000000,60.00000000,60.00000000,100.00000000,200.40032700,8.65306100,429.05338800,0.68683641,1.72572026,0.68696653,0.11965818,0.14003434,0.07694594,0.08153400,0.10251901,17.24260757,22.64744155,0.02192073,411.74807812,0.02192073,429.05338800,-4.03336982
MIX_4307,1.20000000,0.50000000,0.25000000,0.02000000,2.00000000,60.00000000,60.00000000,100.00000000,236.09469400,9.38775500,465.48244900,0.68683641,1.72929075,0.68696653,0.11965818,0.14003434,0.07694594,0.08845670,0.10251901,19.25523594,26.64404884,0.02378192,448.25904968,0.02378192,465.48244900,-3.70011788
MIX_4308,1.20000000,0.50000000,0.25000000,0.03000000,1.10000000,60.00000000,60.00000000,100.00000000,127.47117500,10.88659800,358.35777300,0.68683641,1.73657489,0.68696653,0.11965818,0.14003434,0.07694594,0.10257964,0.10251901,13.27100848,14.65422683,0.01830883,340.89350609,0.01830883,358.35777300,-4.87341652
MIX_4309,1.20000000,0.50000000,0.25000000,0.03000000,1.40000000,60.00000000,60.00000000,100.00000000,163.00800000,12.00000000,395.00800000,0.68683641,1.74198584,0.68696653,0.11965818,0.14003434,0.07694594,0.11307074,0.10251901,15.28912460,18.65083418,0.02018132,377.62614113,0.02018132,395.00800000,-4.40038148
MIX_4310,1.20000000,0.50000000,0.25000000,0.03000000,1.70000000,60.00000000,60.00000000,100.00000000,198.54482500,13.11340200,431.65822700,0.68683641,1.74739680,0.68696653,0.11965818,0.14003434,0.07694594,0.12356184,0.10251901,17.30724072,22.64744153,0.02205381,414.35877616,0.02205381,431.65822700,-4.00767314
MIX_4311,1.20000000,0.50000000,0.25000000,0.03000000,2.00000000,60.00000000,60.00000000,100.00000000,234.08164900,14.22680400,468.30845400,0.68683641,1.75280775,0.68696653,0.11965818,0.14003434,0.07694594,0.13405294,0.10251901,19.32535678,26.64404877,0.02392631,451.09141020,0.02392631,468.30845300,-3.67643221
MIX_4312,1.20000000,0.50000000,0.25000000,0.04000000,1.10000000,60.00000000,60.00000000,100.00000000,125.89866700,14.66666700,360.56533300,0.68683641,1.75494541,0.68696653,0.11965818,0.14003434,0.07694594,0.13819757,0.10251901,13.32578411,14.65422691,0.01842161,343.10603254,0.01842161,360.56533400,-4.84220190
MIX_4313,1.20000000,0.50000000,0.25000000,0.04000000,1.40000000,60.00000000,60.00000000,100.00000000,161.27466700,16.16666700,397.44133300,0.68683641,1.76223517,0.68696653,0.11965818,0.14003434,0.07694594,0.15233141,0.10251901,15.34950226,18.65083423,0.02030564,380.06494840,0.02030564,397.44133400,-4.37206302
MIX_4314,1.20000000,0.50000000,0.25000000,0.04000000,1.70000000,60.00000000,60.00000000,100.00000000,196.65066700,17.66666700,434.31733300,0.68683641,1.76952493,0.68696653,0.11965818,0.14003434,0.07694594,0.16646526,0.10251901,17.37322042,22.64744156,0.02218967,417.02386427,0.02218967,434.31733400,-3.98175905
MIX_4315,1.20000000,0.50000000,0.25000000,0.04000000,2.00000000,60.00000000,60.00000000,100.00000000,232.02666700,19.16666700,471.19333300,0.68683641,1.77681469,0.68696653,0.11965818,0.14003434,0.07694594,0.18059910,0.10251901,19.39693858,26.64404888,0.02407370,453.98278013,0.02407370,471.19333400,-3.65254613
MIX_4316,1.20000000,0.50000000,0.25000000,0.05000000,1.10000000,60.00000000,60.00000000,100.00000000,124.29305300,18.52631600,362.81936800,0.68683641,1.77370269,0.68696653,0.11965818,0.14003434,0.07694594,0.17456535,0.10251901,13.38171286,14.65422691,0.01853677,345.36513752,0.01853677,362.81936900,-4.81072207
MIX_4317,1.20000000,0.50000000,0.25000000,0.05000000,1.40000000,60.00000000,60.00000000,100.00000000,159.50484200,20.42105300,399.92589500,0.68683641,1.78291080,0.68696653,0.11965818,0.14003434,0.07694594,0.19241863,0.10251901,15.41115098,18.65083419,0.02043258,382.55509791,0.02043258,399.92589500,-4.34350396
MIX_4318,1.20000000,0.50000000,0.25000000,0.05000000,1.70000000,60.00000000,60.00000000,100.00000000,194.71663200,22.31578900,437.03242100,0.68683641,1.79211891,0.68696653,0.11965818,0.14003434,0.07694594,0.21027190,0.10251901,17.44058912,22.64744153,0.02232839,419.74505829,0.02232839,437.03242100,-3.95562477
MIX_4319,1.20000000,0.50000000,0.25000000,0.05000000,2.00000000,60.00000000,60.00000000,100.00000000,229.92842100,24.21052600,474.13894700,0.68683641,1.80132703,0.68696653,0.11965818,0.14003434,0.07694594,0.22812517,0.10251901,19.47002725,26.64404881,0.02422419,456.93501868,0.02422419,474.13894700,-3.62845711
MIX_4320,1.20000000,0.50000000,0.30000000,0.02000000,1.10000000,60.00000000,60.00000000,100.00000000,129.01159200,7.18367300,356.19526500,0.68683641,1.71857927,0.68696653,0.11965818,0.14003434,0.07694594,0.06768860,0.10251901,13.22463010,14.65422685,0.02183801,338.88631397,0.02183801,356.19526500,-4.85939953
MIX_4321,1.20000000,0.50000000,0.30000000,0.02000000,1.40000000,60.00000000,60.00000000,100.00000000,164.70595900,7.91836700,392.62432700,0.68683641,1.72214977,0.68696653,0.11965818,0.14003434,0.07694594,0.07461130,0.10251901,15.23800295,18.65083414,0.02407144,375.41366758,0.02407144,392.62432600,-4.38349264
MIX_4322,1.20000000,0.50000000,0.30000000,0.02000000,1.70000000,60.00000000,60.00000000,100.00000000,200.40032700,8.65306100,429.05338800,0.68683641,1.72572026,0.68696653,0.11965818,0.14003434,0.07694594,0.08153400,0.10251901,17.25137586,22.64744155,0.02630488,411.94102219,0.02630488,429.05338800,-3.98840011
MIX_4323,1.20000000,0.50000000,0.30000000,0.02000000,2.00000000,60.00000000,60.00000000,100.00000000,236.09469400,9.38775500,465.48244900,0.68683641,1.72929075,0.68696653,0.11965818,0.14003434,0.07694594,0.08845670,0.10251901,19.26474871,26.64404884,0.02853831,448.46837581,0.02853831,465.48244900,-3.65514817
MIX_4324,1.20000000,0.50000000,0.30000000,0.03000000,1.10000000,60.00000000,60.00000000,100.00000000,127.47117500,10.88659800,358.35777300,0.68683641,1.73657489,0.68696653,0.11965818,0.14003434,0.07694594,0.10257964,0.10251901,13.27833201,14.65422683,0.02197059,341.05465856,0.02197059,358.35777300,-4.82844681
MIX_4325,1.20000000,0.50000000,0.30000000,0.03000000,1.40000000,60.00000000,60.00000000,100.00000000,163.00800000,12.00000000,395.00800000,0.68683641,1.74198584,0.68696653,0.11965818,0.14003434,0.07694594,0.11307074,0.10251901,15.29719713,18.65083418,0.02421758,377.80377509,0.02421758,395.00800000,-4.35541177
MIX_4326,1.20000000,0.50000000,0.30000000,0.03000000,1.70000000,60.00000000,60.00000000,100.00000000,198.54482500,13.11340200,431.65822700,0.68683641,1.74739680,0.68696653,0.11965818,0.14003434,0.07694594,0.12356184,0.10251901,17.31606224,22.64744153,0.02646458,414.55289163,0.02646458,431.65822700,-3.96270343
MIX_4327,1.20000000,0.50000000,0.30000000,0.03000000,2.00000000,60.00000000,60.00000000,100.00000000,234.08164900,14.22680400,468.30845400,0.68683641,1.75280775,0.68696653,0.11965818,0.14003434,0.07694594,0.13405294,0.10251901,19.33492731,26.64404877,0.02871157,451.30200716,0.02871157,468.30845300,-3.63146250
MIX_4328,1.20000000,0.50000000,0.30000000,0.04000000,1.10000000,60.00000000,60.00000000,100.00000000,125.89866700,14.66666700,360.56533300,0.68683641,1.75494541,0.68696653,0.11965818,0.14003434,0.07694594,0.13819757,0.10251901,13.33315275,14.65422691,0.02210594,343.26817774,0.02210594,360.56533400,-4.79723219
MIX_4329,1.20000000,0.50000000,0.30000000,0.04000000,1.40000000,60.00000000,60.00000000,100.00000000,161.27466700,16.16666700,397.44133300,0.68683641,1.76223517,0.68696653,0.11965818,0.14003434,0.07694594,0.15233141,0.10251901,15.35762452,18.65083423,0.02436677,380.24367663,0.02436677,397.44133400,-4.32709331
MIX_4330,1.20000000,0.50000000,0.30000000,0.04000000,1.70000000,60.00000000,60.00000000,100.00000000,196.65066700,17.66666700,434.31733300,0.68683641,1.76952493,0.68696653,0.11965818,0.14003434,0.07694594,0.16646526,0.10251901,17.38209629,22.64744156,0.02662760,417.21917553,0.02662760,434.31733400,-3.93678933
MIX_4331,1.20000000,0.50000000,0.30000000,0.04000000,2.00000000,60.00000000,60.00000000,100.00000000,232.02666700,19.16666700,471.19333300,0.68683641,1.77681469,0.68696653,0.11965818,0.14003434,0.07694594,0.18059910,0.10251901,19.40656806,26.64404888,0.02888844,454.19467442,0.02888844,471.19333400,-3.60757641
MIX_4332,1.20000000,0.50000000,0.30000000,0.05000000,1.10000000,60.00000000,60.00000000,100.00000000,124.29305300,18.52631600,362.81936800,0.68683641,1.77370269,0.68696653,0.11965818,0.14003434,0.07694594,0.17456535,0.10251901,13.38912757,14.65422691,0.02224413,345.52829635,0.02224413,362.81936900,-4.76575236
MIX_4333,1.20000000,0.50000000,0.30000000,0.05000000,1.40000000,60.00000000,60.00000000,100.00000000,159.50484200,20.42105300,399.92589500,0.68683641,1.78291080,0.68696653,0.11965818,0.14003434,0.07694594,0.19241863,0.10251901,15.41932402,18.65083419,0.02451910,382.73494344,0.02451910,399.92589500,-4.29853425
MIX_4334,1.20000000,0.50000000,0.30000000,0.05000000,1.70000000,60.00000000,60.00000000,100.00000000,194.71663200,22.31578900,437.03242100,0.68683641,1.79211891,0.68696653,0.11965818,0.14003434,0.07694594,0.21027190,0.10251901,17.44952048,22.64744153,0.02679406,419.94159052,0.02679406,437.03242100,-3.91065506
MIX_4335,1.20000000,0.50000000,0.30000000,0.05000000,2.00000000,60.00000000,60.00000000,100.00000000,229.92842100,24.21052600,474.13894700,0.68683641,1.80132703,0.68696653,0.11965818,0.14003434,0.07694594,0.22812517,0.10251901,19.47971692,26.64404881,0.02906903,457.14823760,0.02906903,474.13894700,-3.58348739
MIX_4336,1.20000000,0.50000000,0.35000000,0.02000000,1.10000000,60.00000000,60.00000000,100.00000000,129.01159200,7.18367300,356.19526500,0.68683641,1.71857927,0.68696653,0.11965818,0.14003434,0.07694594,0.06768860,0.10251901,13.23190944,14.65422685,0.02547768,339.04649396,0.02547768,356.19526500,-4.81442982
MIX_4337,1.20000000,0.50000000,0.35000000,0.02000000,1.40000000,60.00000000,60.00000000,100.00000000,164.70595900,7.91836700,392.62432700,0.68683641,1.72214977,0.68696653,0.11965818,0.14003434,0.07694594,0.07461130,0.10251901,15.24602677,18.65083414,0.02808335,375.59022962,0.02808335,392.62432600,-4.33852292
MIX_4338,1.20000000,0.50000000,0.35000000,0.02000000,1.70000000,60.00000000,60.00000000,100.00000000,200.40032700,8.65306100,429.05338800,0.68683641,1.72572026,0.68696653,0.11965818,0.14003434,0.07694594,0.08153400,0.10251901,17.26014415,22.64744155,0.03068902,412.13396627,0.03068902,429.05338800,-3.94343040
MIX_4339,1.20000000,0.50000000,0.35000000,0.02000000,2.00000000,60.00000000,60.00000000,100.00000000,236.09469400,9.38775500,465.48244900,0.68683641,1.72929075,0.68696653,0.11965818,0.14003434,0.07694594,0.08845670,0.10251901,19.27426148,26.64404884,0.03329469,448.67770193,0.03329469,465.48244900,-3.61017845
MIX_4340,1.20000000,0.50000000,0.35000000,0.03000000,1.10000000,60.00000000,60.00000000,100.00000000,127.47117500,10.88659800,358.35777300,0.68683641,1.73657489,0.68696653,0.11965818,0.14003434,0.07694594,0.10257964,0.10251901,13.28565554,14.65422683,0.02563236,341.21581102,0.02563236,358.35777300,-4.78347709
MIX_4341,1.20000000,0.50000000,0.35000000,0.03000000,1.40000000,60.00000000,60.00000000,100.00000000,163.00800000,12.00000000,395.00800000,0.68683641,1.74198584,0.68696653,0.11965818,0.14003434,0.07694594,0.11307074,0.10251901,15.30526966,18.65083418,0.02825385,377.98140906,0.02825385,395.00800000,-4.31044205
MIX_4342,1.20000000,0.50000000,0.35000000,0.03000000,1.70000000,60.00000000,60.00000000,100.00000000,198.54482500,13.11340200,431.65822700,0.68683641,1.74739680,0.68696653,0.11965818,0.14003434,0.07694594,0.12356184,0.10251901,17.32488377,22.64744153,0.03087534,414.74700709,0.03087534,431.65822700,-3.91773372
MIX_4343,1.20000000,0.50000000,0.35000000,0.03000000,2.00000000,60.00000000,60.00000000,100.00000000,234.08164900,14.22680400,468.30845400,0.68683641,1.75280775,0.68696653,0.11965818,0.14003434,0.07694594,0.13405294,0.10251901,19.34449783,26.64404877,0.03349683,451.51260413,0.03349683,468.30845300,-3.58649278
MIX_4344,1.20000000,0.50000000,0.35000000,0.04000000,1.10000000,60.00000000,60.00000000,100.00000000,125.89866700,14.66666700,360.56533300,0.68683641,1.75494541,0.68696653,0.11965818,0.14003434,0.07694594,0.13819757,0.10251901,13.34052140,14.65422691,0.02579026,343.43032293,0.02579026,360.56533400,-4.75226248
MIX_4345,1.20000000,0.50000000,0.35000000,0.04000000,1.40000000,60.00000000,60.00000000,100.00000000,161.27466700,16.16666700,397.44133300,0.68683641,1.76223517,0.68696653,0.11965818,0.14003434,0.07694594,0.15233141,0.10251901,15.36574678,18.65083423,0.02842790,380.42240486,0.02842790,397.44133400,-4.28212360
MIX_4346,1.20000000,0.50000000,0.35000000,0.04000000,1.70000000,60.00000000,60.00000000,100.00000000,196.65066700,17.66666700,434.31733300,0.68683641,1.76952493,0.68696653,0.11965818,0.14003434,0.07694594,0.16646526,0.10251901,17.39097216,22.64744156,0.03106554,417.41448679,0.03106554,434.31733400,-3.89181962
MIX_4347,1.20000000,0.50000000,0.35000000,0.04000000,2.00000000,60.00000000,60.00000000,100.00000000,232.02666700,19.16666700,471.19333300,0.68683641,1.77681469,0.68696653,0.11965818,0.14003434,0.07694594,0.18059910,0.10251901,19.41619754,26.64404888,0.03370318,454.40656871,0.03370318,471.19333400,-3.56260670
MIX_4348,1.20000000,0.50000000,0.35000000,0.05000000,1.10000000,60.00000000,60.00000000,100.00000000,124.29305300,18.52631600,362.81936800,0.68683641,1.77370269,0.68696653,0.11965818,0.14003434,0.07694594,0.17456535,0.10251901,13.39654228,14.65422691,0.02595148,345.69145518,0.02595148,362.81936900,-4.72078265
MIX_4349,1.20000000,0.50000000,0.35000000,0.05000000,1.40000000,60.00000000,60.00000000,100.00000000,159.50484200,20.42105300,399.92589500,0.68683641,1.78291080,0.68696653,0.11965818,0.14003434,0.07694594,0.19241863,0.10251901,15.42749705,18.65083419,0.02860561,382.91478897,0.02860561,399.92589500,-4.25356453
MIX_4350,1.20000000,0.50000000,0.35000000,0.05000000,1.70000000,60.00000000,60.00000000,100.00000000,194.71663200,22.31578900,437.03242100,0.68683641,1.79211891,0.68696653,0.11965818,0.14003434,0.07694594,0.21027190,0.10251901,17.45845183,22.64744153,0.03125974,420.13812275,0.03125974,437.03242100,-3.86568535
MIX_4351,1.20000000,0.50000000,0.35000000,0.05000000,2.00000000,60.00000000,60.00000000,100.00000000,229.92842100,24.21052600,474.13894700,0.68683641,1.80132703,0.68696653,0.11965818,0.14003434,0.07694594,0.22812517,0.10251901,19.48940660,26.64404881,0.03391387,457.36145653,0.03391387,474.13894700,-3.53851768
MIX_4352,1.20000000,0.50000000,0.40000000,0.02000000,1.10000000,60.00000000,60.00000000,100.00000000,129.01159200,7.18367300,356.19526500,0.68683641,1.71857927,0.68696653,0.11965818,0.14003434,0.07694594,0.06768860,0.10251901,13.23918878,14.65422685,0.02911735,339.20667395,0.02911735,356.19526500,-4.76946010
MIX_4353,1.20000000,0.50000000,0.40000000,0.02000000,1.40000000,60.00000000,60.00000000,100.00000000,164.70595900,7.91836700,392.62432700,0.68683641,1.72214977,0.68696653,0.11965818,0.14003434,0.07694594,0.07461130,0.10251901,15.25405058,18.65083414,0.03209526,375.76679165,0.03209526,392.62432600,-4.29355321
MIX_4354,1.20000000,0.50000000,0.40000000,0.02000000,1.70000000,60.00000000,60.00000000,100.00000000,200.40032700,8.65306100,429.05338800,0.68683641,1.72572026,0.68696653,0.11965818,0.14003434,0.07694594,0.08153400,0.10251901,17.26891244,22.64744155,0.03507317,412.32691035,0.03507317,429.05338800,-3.89846069
MIX_4355,1.20000000,0.50000000,0.40000000,0.02000000,2.00000000,60.00000000,60.00000000,100.00000000,236.09469400,9.38775500,465.48244900,0.68683641,1.72929075,0.68696653,0.11965818,0.14003434,0.07694594,0.08845670,0.10251901,19.28377425,26.64404884,0.03805108,448.88702805,0.03805108,465.48244900,-3.56520874
MIX_4356,1.20000000,0.50000000,0.40000000,0.03000000,1.10000000,60.00000000,60.00000000,100.00000000,127.47117500,10.88659800,358.35777300,0.68683641,1.73657489,0.68696653,0.11965818,0.14003434,0.07694594,0.10257964,0.10251901,13.29297907,14.65422683,0.02929412,341.37696348,0.02929412,358.35777300,-4.73850738
MIX_4357,1.20000000,0.50000000,0.40000000,0.03000000,1.40000000,60.00000000,60.00000000,100.00000000,163.00800000,12.00000000,395.00800000,0.68683641,1.74198584,0.68696653,0.11965818,0.14003434,0.07694594,0.11307074,0.10251901,15.31334218,18.65083418,0.03229011,378.15904302,0.03229011,395.00800000,-4.26547234
MIX_4358,1.20000000,0.50000000,0.40000000,0.03000000,1.70000000,60.00000000,60.00000000,100.00000000,198.54482500,13.11340200,431.65822700,0.68683641,1.74739680,0.68696653,0.11965818,0.14003434,0.07694594,0.12356184,0.10251901,17.33370530,22.64744153,0.03528610,414.94112256,0.03528610,431.65822700,-3.87276401
MIX_4359,1.20000000,0.50000000,0.40000000,0.03000000,2.00000000,60.00000000,60.00000000,100.00000000,234.08164900,14.22680400,468.30845400,0.68683641,1.75280775,0.68696653,0.11965818,0.14003434,0.07694594,0.13405294,0.10251901,19.35406835,26.64404877,0.03828209,451.72320110,0.03828209,468.30845300,-3.54152307
MIX_4360,1.20000000,0.50000000,0.40000000,0.04000000,1.10000000,60.00000000,60.00000000,100.00000000,125.89866700,14.66666700,360.56533300,0.68683641,1.75494541,0.68696653,0.11965818,0.14003434,0.07694594,0.13819757,0.10251901,13.34789004,14.65422691,0.02947458,343.59246813,0.02947458,360.56533400,-4.70729276
MIX_4361,1.20000000,0.50000000,0.40000000,0.04000000,1.40000000,60.00000000,60.00000000,100.00000000,161.27466700,16.16666700,397.44133300,0.68683641,1.76223517,0.68696653,0.11965818,0.14003434,0.07694594,0.15233141,0.10251901,15.37386903,18.65083423,0.03248903,380.60113309,0.03248903,397.44133400,-4.23715388
